Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Singapore,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Togo,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
Uzbekistan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
HHI,0.118627867,0.278567808,0.374088004,0,0,0,0,0,0,0,0.88712099,0.940593774,0.977089572,0.975530037,0.941334138,0.892127721,0.666455352,0.883776179
