Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Kyrgyzstan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
Luxembourg,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,63,0,8,1,0,0,0,0,0,0,3,0,0,0
Oman,0,0,0,0,0,0,0,24,0,0,55,22,0,0,0,0,0,0
New Zealand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,2,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Paraguay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Saudi Arabia,0,0,0,88,0,0,0,0,0,0,0,0,0,0,63,0,0,0
Senegal,0,0,0,0,4,26,0,0,1,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,2,0,0,2,0,0,0,26,0,0,0,0,0,27,0
Slovenia,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Sweden,0,0,0,4,12,4,4,8,7,0,0,0,0,0,0,0,0,0
Thailand,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,7,0,72,0,175,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,142,67,0,0,0,0,0,0,0,0
Uruguay,0,0,0,0,19,0,0,42,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,50,0,0
HHI,0.250010137,0.221191597,0.13509173,0.291016187,0.40304134,0.489390645,0.339915962,0.296929052,0.268622588,0.268082984,0.278586403,0.399298225,0.323138209,0.298942731,0.337857965,0.418299691,0.27402232,0.305077955
