Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Cuba,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,1,1,1
Ecuador,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Indonesia,0,2,2,38,42,9,0,22,12,20,1,9,1,10,2,21,0,1
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latvia,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Liberia,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malaysia,4,23,0,34,7,2,26,2,10,18,25,4,10,1,14,1,2,1
"Taipei, Chinese",0,0,4,55,26,220,7,10,69,141,0,24,67,1,4,0,0,1
Mozambique,11,0,0,1,1,0,0,0,2,0,0,12,1,2,2,0,1,1
Saudi Arabia,0,0,0,19,15,29,3,6,1,1,0,0,1,0,0,0,0,1
Zimbabwe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Ghana,0,0,0,0,0,7,0,77,9,0,3,5,0,0,0,0,11,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0
Senegal,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,28,7,6,1,0,0,0,0,0,0
Equatorial Guinea,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands (Malvinas),0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,75,0,0,0,0,0,166,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,52,0,13,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Barbados,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Bulgaria,0,0,0,0,4,154,40,7,1,1,8,0,0,0,0,5,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Cayman Islands,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0
Chile,3,0,0,6,0,0,0,0,0,1372,0,0,0,0,0,0,0,0
Colombia,0,0,0,3,0,5,43,5,35,1,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
Cyprus,0,0,0,0,1,14,0,0,0,16,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Estonia,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,1,0,0,0,14,0,20,2,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Guatemala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0
Guyana,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Hungary,0,0,0,0,0,9,0,29,0,0,0,0,0,0,1,0,0,0
Iceland,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Iraq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,1,0,22,1,0,0,0,1,1,1,0
Kuwait,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Malta,0,0,5,0,0,0,0,157,0,0,0,0,2,64,0,8,0,0
Mauritius,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Mexico,0,0,0,3,1,11,0,0,9,379,4,17,26,9,6,0,0,0
Oman,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
New Zealand,3,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Niger,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Panama,0,0,1,0,0,0,0,78,22,2,7,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Philippines,0,0,0,0,25,0,0,0,0,0,0,1,1,1,0,2,0,0
Timor-Leste,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Russian Federation,0,1,0,52,0,0,3,0,6,2,12,5,0,1,1,0,1,0
Anguilla,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,0,0,0,9,0,0,0,0,0,0,0,151,0,0,0,64,0,0
Sudan (before 2012),0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0
Togo,0,0,0,5,0,0,0,0,2,0,0,0,0,138,0,0,0,0
Tunisia,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,0,0,0,30,0,0,0,0,110,0,0,0,0,1,0,0,0,0
"Venezuela, Bolivarian Republic of",4,0,69,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
Yemen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
HHI,0.304697232,0.325982102,0.260271462,0.412070377,0.341015583,0.398497919,0.468829033,0.513340856,0.480596965,0.449172266,0.479780146,0.431833621,0.483124165,0.487005822,0.495277778,0.467378683,0.472333782,0.48843663
