Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Belgium,822,311,1568,3026,10384,5847,4610,5738,3724,5268,2846,1474,6767,4102,3133,1847,2507,977
Ethiopia,9,0,12,8,2,2,7,0,3,0,14,1,2,15,4,18,89,722
Bulgaria,0,0,0,90,1157,1279,1051,1324,853,516,342,559,379,441,443,480,534,542
Brazil,2692,2675,3075,1278,2739,2000,1800,2262,1783,2539,822,915,1478,1064,836,375,364,534
Poland,0,0,0,0,114,35,20,159,414,122,128,430,1124,427,315,354,318,420
Finland,0,0,0,5,0,0,1,25,1,0,1,0,0,0,19,47,464,378
Israel,6,7,0,20,25,74,223,206,92,142,99,137,77,158,53,230,10,357
Congo,29,45,1,183,702,625,860,481,360,32,7,4,37,187,248,70,159,297
Estonia,0,0,220,174,643,524,889,1152,582,344,272,681,454,410,348,293,246,288
Indonesia,0,0,5,74,86,80,13,319,177,91,175,235,142,45,75,77,0,210
Singapore,0,67,98,164,376,1139,87,248,852,254,359,298,550,102,189,52,41,181
Slovakia,0,0,0,0,0,77,0,3,2,0,0,0,0,69,77,55,211,142
"Hong Kong, China",42,253,361,207,88,65,106,143,64,175,300,50,91,246,223,1861,68,140
"Congo, Democratic Republic of the",0,1,5,71,3,2,33,66,47,300,52,48,10,17,69,33,51,125
Hungary,0,0,0,5,0,34,19,4,0,24,14,15,6,794,68,52,101,124
"Korea, Republic of",1,47,57,844,1599,1081,2870,6338,3935,4149,2038,1312,1907,702,228,141,197,99
Norway,58,0,0,17,96,86,114,101,165,542,237,132,91,53,64,47,138,88
Zimbabwe,7,20,14,11,45,4,9,5,4,0,0,0,0,26,1,0,68,86
Kenya,0,0,0,54,2,76,4,115,1,6,2,2,10,0,6,11,3,80
Lebanon,0,7,258,109,115,95,81,63,73,115,186,112,46,126,828,32,78,66
Switzerland,24,335,25,89,198,171,204,372,831,3471,219,41,79,255,155,78,79,55
Thailand,65,4118,334,225,306,285,136,115,71,424,24,174,176,595,86,63,137,55
Zambia,0,0,0,0,6,0,1,0,6,8,1,0,20,0,8,11,0,55
Malaysia,0,18,5,120,525,656,1005,1743,952,3952,494,580,577,268,198,57,126,46
Ghana,0,0,0,24,164,8,41,10,35,372,1,0,0,0,0,76,1,41
"Korea, Democratic People's Republic of",157,0,0,46,1,18,0,10,2,0,22,0,0,86,34,22,35,36
Egypt,17,0,0,74,4,17,11,7,17,11,22,4,17,8,43,15,36,36
Japan,77,130,4885,138,1311,128,159,137,144,41,43,44,182,415,204,92,74,35
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,24
Panama,0,0,0,26,0,28,2,0,60,32,1,140,22,41,24,20,18,24
Australia,3846,28,0,55,855,1222,978,1972,1260,3163,336,168,211,112,90,30,0,23
"Taipei, Chinese",1,143,0,69,972,1468,1835,2824,1762,1021,396,31,176,4,28,2,31,22
Slovenia,0,0,0,30,0,7,0,0,17,0,0,37,0,0,0,0,0,22
Albania,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,20
Nigeria,196,337,611,1967,35,25,25,16,22,7,4,6,2,2,174,3,38,20
Morocco,0,0,0,12,209,253,403,600,350,352,223,280,529,187,286,83,43,15
Bangladesh,0,0,118,0,0,0,114,87,317,26,0,1,55,0,34,26,62,14
Qatar,0,0,0,0,0,0,0,0,1,0,1,2,2,0,13,5,5,13
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12
Ecuador,0,0,0,191,3,1,0,8,0,0,0,0,0,0,0,0,0,11
Philippines,0,0,0,0,203,0,2,2,4,17,0,0,0,0,0,2,41,8
Sweden,10,3,1550,114,415,353,225,122,198,450,25,27,1,636,4,38,18,8
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7
Djibouti,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,7
Greece,0,0,0,24,0,0,4,1,0,153,0,31,83,9,10,9,5,6
Czech Republic,0,0,0,295,306,198,16,0,43,47,59,6,112,0,0,138,6,5
Gabon,35,0,0,7,1,0,0,0,2,1,3,2,0,0,12,2,6,5
Mauritania,0,0,0,25,0,0,5,0,33,0,0,0,0,3,13,0,0,5
"Venezuela, Bolivarian Republic of",143,0,0,0,0,0,12,1,2,0,2,0,0,0,0,1,9,5
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
Azerbaijan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Ireland,0,0,0,125,355,9,25,22,18,4,7,18,37,14,22,4,2,3
Kazakhstan,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2
Latvia,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Mozambique,1,0,13,1,6,27,6,13,9,4,5,2,3,2,4,1,9,2
Saudi Arabia,9,0,0,104,26,20,54,3,2,39,67,5,9,0,227,9,0,2
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1
Algeria,0,0,0,203,0,0,0,0,0,0,1,0,0,0,4,0,2,1
Angola,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Austria,616,0,0,43,68,3,8,0,23,6,4,0,0,22,0,1,22,1
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cameroon,0,0,0,0,0,0,48,0,0,0,2,1,320,0,0,9,0,1
Cabo Verde,0,0,0,0,2,0,0,0,0,5,0,0,2,4,2,1,0,1
Colombia,0,0,0,1,4,0,0,21,4,5,0,0,0,0,0,0,0,1
Côte d'Ivoire,91,1,0,61,10,0,7,0,0,0,0,1,34,4,3,0,0,1
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peru,0,0,0,138,0,6,0,0,2,8,2,0,1,1,0,0,0,1
Eswatini,0,0,0,0,0,0,0,8,23,20,0,0,0,0,0,0,0,1
Tunisia,0,0,0,69,82,0,83,2,0,6,0,0,0,0,0,0,0,1
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cuba,0,0,0,0,0,0,0,0,7,0,0,0,1,2,2,3,6,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,2,0
Malta,33,1,0,1,0,0,0,0,39,26,0,0,0,55,1168,50,0,0
Mexico,12,0,0,12,0,25,0,3,14,17,4,9,51,9,16,1,8,0
Sao Tome and Principe,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,149,0,0
American Samoa,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Indian Ocean Territory,0,0,0,0,0,1,17,0,0,0,0,0,0,0,1,0,0,0
British Virgin Islands,0,0,0,0,8,0,0,0,0,73,0,7,0,0,0,0,0,0
Equatorial Guinea,0,0,25,4,350,38,24,1,1,0,0,0,0,3,0,4,0,0
Gibraltar,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nauru,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
Norfolk Island,0,0,0,32,131,0,18,0,54,0,0,0,0,0,0,0,0,0
Pitcairn,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,49,3,1,1,0,1,17,0,0,0,0,0,0,0
Argentina,0,0,6,32,2,23,0,0,3,3,0,1,0,10,4,0,5,0
Bahamas,0,0,37,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,33,0,0,0,4,1,0,0,0
Botswana,0,0,0,5,1,36,1,0,0,0,0,0,0,0,2,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brunei Darussalam,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0
Cambodia,0,0,0,0,11,6,0,76,23,15,38,1,0,0,7,0,2,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sri Lanka,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chile,0,0,0,127,770,234,684,290,98,4965,0,0,61,31,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,23,0,13,0,1,0,0,0,0,0,0,0
Cyprus,29,0,0,0,26,1,1,17,25,654,0,0,1,24,19,0,40,0
Benin,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dominican Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Greenland,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Honduras,0,0,0,0,24,0,89,331,220,192,30,0,0,12,21,21,0,0
Iceland,0,0,0,8,0,0,0,0,0,56,1,0,0,0,2,2,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Iraq,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,2,0
Jordan,0,0,0,41,0,0,1,3,0,0,3,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,0,0
Kyrgyzstan,0,0,0,33,56,8,0,0,3,9,42,0,31,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,63,0,0,0,0,0,0,0,4,141,1210,23,12,0
"Libya, State of",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,79,5,0,0,0,0,5,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,16,0
Madagascar,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mali,0,0,0,0,0,34,0,0,0,0,38,1,0,0,0,0,0,0
Mauritius,0,0,0,5,0,0,0,0,1,0,0,1,0,6,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,71,80,0,0,36,37,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
New Zealand,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Niger,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,0,0
Papua New Guinea,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,2,0,0,22,0,0,7,0,0,0,0,0,0,0
Russian Federation,0,0,0,38,0,3,19,1,6,5,2,12,16,23,11,3,2,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Anguilla,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,58,1,0,0,0,0,6,0,0,0,0,0,0,0,0
Senegal,0,0,0,18,0,2,0,2,1,0,0,2,2,0,0,0,0,0
Serbia,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
Seychelles,0,0,0,0,0,0,46,0,18,6,15,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,130,0,1,1,0,26,0,0,0,0,0,0,0,0,0
Togo,0,0,29,109,0,0,0,0,0,0,0,0,0,0,43,2,0,0
Tonga,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Uganda,0,0,89,2,0,1,0,0,3,0,0,0,2,0,0,0,0,0
Ukraine,0,0,1,0,2,2,0,0,18,0,0,4,0,0,0,0,21,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uruguay,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,2,0,0
HHI,0.275207566,0.282618995,0.209704714,0.228371734,0.266997564,0.251251857,0.24560842,0.231292093,0.24551573,0.206846715,0.233494421,0.327343568,0.414676075,0.37600974,0.344308312,0.39449248,0.779574998,0.600070175
