Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Italy,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1
Côte d'Ivoire,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mozambique,0,0,0,0,0,0,0,0,0,0,3,1,0,12,4,0,2,1
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
United Kingdom,12,0,4,0,0,0,0,0,0,0,3,12,4,0,1,4,7,1
Cameroon,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
China,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0
Norway,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,5,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0
Argentina,12,0,0,0,0,0,0,0,0,0,2,0,11,0,0,5,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Canada,20,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
El Salvador,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,10,3,0,0,0,0,0,0,0,0,12,3,21,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nicaragua,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Panama,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HHI,0.237605097,0.291471958,0.539905485,0,0,0,0,0,0,0,0.3825421,0.34364436,0.23835294,0.604810546,0.847832331,0.81990871,0.697081176,0.633293004
