Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Singapore,4,0,1,34,0,0,1,94,47,149,0,1,0,0,0,0,0,0
Slovakia,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,20,170,14,29,0,0,0,0,6,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Sweden,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,10,0,25,5,0,0,0,0,3,38,0,0,0,0,0,0,0
Uruguay,0,0,26,305,0,89,2,0,0,0,184,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,4,36,0,8,6,0,0,0,0,0
HHI,0.659468351,0.593098649,0.660426022,0.539758696,0.531629843,0.621782781,0.579285821,0.585622739,0.651739324,0.583861132,0.564256019,0.567748993,0.570120449,0.604104317,0.529885531,0.559962182,0.595532706,0.617856589
