Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
United Kingdom,0,0,78,93,220,7,12,33,3,1,8,1,9,10,11,6,29,8
Namibia,0,1,1,3,60,20,36,22,224,70,5,7,13,10,13,31,2,5
"Congo, Democratic Republic of the",0,2,5,1,0,5,1,1,1,86,22,9,10,1,7,5,4,4
United States of America,4,10,9,383,1338,124,1810,4041,5982,8190,3467,17,1,1,0,44,36,3
Ethiopia,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2
Singapore,38,263,1040,333,67,154,30,149,139,0,0,0,0,550,0,0,4,2
Congo,3,3,3,0,956,48,42,164,0,0,0,0,16,16,12,8,5,1
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigeria,19,485,1,87,0,9,1,20,0,0,0,1,3,2,1,0,0,1
Tunisia,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1
British Virgin Islands,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0
Andorra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Australia,0,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,0,0
Austria,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,86,0,0,0,0,114,0,567,0,0,0
Solomon Islands,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Canada,6,41,1,84,95,1,16,0,0,0,0,0,1,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Benin,0,23,0,0,0,0,0,40,0,0,0,0,21,0,0,0,0,0
Denmark,0,29,10,16,31,0,0,0,0,0,0,0,0,0,0,0,6,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany,0,0,4,16,6,0,11,0,1,0,1,4,5,3,38,0,6,0
Greece,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Guinea,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,176,54,37,0,0,0,55,0,227,0,0,0,25,66,61,52,0,0
Israel,0,0,1,0,0,0,0,0,1,1,0,0,5,1,7,0,0,0
Japan,0,0,0,0,32,0,3,1294,951,1308,40,57,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,0,0
"Korea, Republic of",0,0,2,0,0,2,13,0,3,58,0,1,15,1,0,2,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,2,0,3,6,0,1,1,5,0,0,0,1,0,44,0,0
Latvia,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
Malaysia,0,633,434,0,0,0,0,23,2,1,3,0,1,1,7,0,0,0
Mali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,2078,0,1,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Norway,5,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0
Romania,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saudi Arabia,0,0,0,1,0,0,18,0,0,8,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,1,0,12,4,9,9,0,0,0,0,0,0,1,0,0
Syrian Arab Republic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,26,1773,16,1409,1762,474,325,780,317,0,73,0,42,54,0,57,63,0
Togo,66,0,0,0,46,0,0,0,43,0,0,0,0,0,0,0,0,0
Ukraine,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0
HHI,0.357991036,0.337343191,0.368722297,0.291638218,0.353839059,0.447332115,0.363861484,0.437480739,0.447416405,0.372289908,0.408480545,0.524153393,0.581428182,0.532676728,0.450804969,0.499344459,0.396814039,0.414022959
