Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Cameroon,0,4,0,0,0,0,0,0,0,0,119,61,7,107,55,32,41,84
Mozambique,1,5,5,0,0,0,0,0,0,0,131,28,42,89,70,574,109,76
Canada,5,32,50,0,0,0,0,0,0,0,131,102,2,7,67,4,5,69
Zambia,4,0,0,0,0,0,0,0,0,0,110,12,5,19,155,12,9,62
Sao Tome and Principe,0,1,0,0,0,0,0,0,0,0,108,377,151,57,27,32,91,61
Nigeria,11,106,19,0,0,0,0,0,0,0,130,58,351,96,161,37,24,45
India,0,0,2,0,0,0,0,0,0,0,26,122,12,21,242,1,6,38
Germany,222,10,62,0,0,0,0,0,0,0,3682,2187,652,437,366,1899,181,33
Singapore,0,971,1,0,0,0,0,0,0,0,359,101,524,195,17,6,39,33
Kenya,0,0,0,0,0,0,0,0,0,0,85,95,42,73,4,5,0,32
Russian Federation,0,0,0,0,0,0,0,0,0,0,230,26,9,11,4,11,1,31
Liberia,2,0,0,0,0,0,0,0,0,0,351,1,341,1,0,0,26,28
Sweden,4,2,3,0,0,0,0,0,0,0,265,2,166,1,0,6,10,28
Equatorial Guinea,0,37,17,0,0,0,0,0,0,0,393,0,368,462,158,2,34,27
Chile,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26
Brazil,30,33,9,0,0,0,0,0,0,0,64,1157,31,37,27,18,52,23
Qatar,0,0,6,0,0,0,0,0,0,0,2,2,4,16,27,31,6,23
Australia,6,3,0,0,0,0,0,0,0,0,643,11,642,6,1,5,22,21
Ethiopia,0,0,0,0,0,0,0,0,0,0,22,0,0,3,28,2,5,21
Senegal,0,0,0,0,0,0,0,0,0,0,1787,215,83,3,16,1,609,20
Japan,0,0,18,0,0,0,0,0,0,0,0,1,31,74,0,2,13,19
Denmark,49,0,16,0,0,0,0,0,0,0,243,27,214,28,53,80,20,16
Italy,262,13,60,0,0,0,0,0,0,0,75,28,26,80,21,6,25,16
Israel,34,54,4,0,0,0,0,0,0,0,14,77,0,21,10,1,7,11
Türkiye,0,0,0,0,0,0,0,0,0,0,41,29,0,3,1,0,1,10
Guinea,0,4,0,0,0,0,0,0,0,0,90,164,102,59,179,173,8,9
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
Greece,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,2,7
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,22,80,32,28,4,7,1,6
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,6
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,168,405,327,54,207,9,5,4
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4
Zimbabwe,0,0,1,0,0,0,0,0,0,0,28,3,0,2,1,0,0,3
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Thailand,0,1,0,0,0,0,0,0,0,0,30,3,5,1,1,1,0,2
Burkina Faso,0,1,0,0,0,0,0,0,0,0,0,29,1,0,1,0,0,2
Cabo Verde,0,0,0,0,0,0,0,0,0,0,7,6,6,1,3,4,1,1
Gambia,0,0,0,0,0,0,0,0,0,0,0,124,0,2,0,1,1,1
Kazakhstan,2,6,0,0,0,0,0,0,0,0,1,27,2,63,1,5,0,1
Mali,0,0,0,0,0,0,0,0,0,0,0,73,2,6,1,1,1,1
Morocco,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1
Panama,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,17,1
Guinea-Bissau,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1
Togo,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1
Tunisia,0,0,0,0,0,0,0,0,0,0,40,140,27,2,0,0,0,1
Ukraine,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,1,1
Algeria,0,125,0,0,0,0,0,0,0,0,29,29,23,1,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0
Indonesia,19,5,5,0,0,0,0,0,0,0,15,5,49,29,3,10313,15,0
Ireland,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
"Korea, Republic of",1,0,0,0,0,0,0,0,0,0,149,80,292,79,1,2,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,31,3,0,2,5,1,5,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,31,1,31,0,19,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,25,30,10,0,0,0,0,0,0,0,223,6,29,3,3,11,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,642,317,54,162,218,40,118,0
Chad,5,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,3,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,1,27,4,9,0,0,0,0
Argentina,15,0,0,0,0,0,0,0,0,0,5,13,12,4,1,1,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,4,55,190,77,15,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,1,18,14,0,0,53,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,50,2,50,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,40,0,0,1,15,56,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,3,10,4,0,9,7,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0
Benin,0,0,0,0,0,0,0,0,0,0,1,7,1,11,1,0,1,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0
El Salvador,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0
Iceland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,53,8,3,24,4,3,0,0
Kuwait,3,0,0,0,0,0,0,0,0,0,4,20,6,7,1,3,1,0
Lao People's Democratic Republic,71,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0
Madagascar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,2,32,10,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,15,1,15,0,0,7,0,0
"Taipei, Chinese",38,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,5,22,7,0,2,0,1,0
Netherlands Antilles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Nicaragua,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,4,0,122,47,3,0,3,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Peru,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
Philippines,10,0,0,0,0,0,0,0,0,0,4,1,10,3,2,2,2,0
Poland,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Serbia,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,1,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,124,6,45,1,17,0,0,0
"Tanzania, United Republic of",0,1,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,6,0
HHI,0.182421988,0.437060139,0.333867,0,0,0,0,0,0,0,0.210651468,0.239572529,0.318613113,0.749391893,0.433442981,0.511407786,0.242889082,0.218598543
