2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Code
0.002305309821803496,0.002299445057940424,0.004539251171898178,0.0031475521928814036,0.0024817094351092008,0.0038881774024205925,0.0057091592439648476,0.003946543763667165,0.0029158307423641683,0.0038807192248631016,0.004692754046261081,0.004427090458304182,0.005314618099862453,0.005680877953865598,0.00495842358672327,0.006527089816536849,0.006034385615726373,0.006530969744283022,0.005624214495182237,0.00501727504882079,11
0.00039455180324265217,0.0019826015646477214,0.00042676720419555526,0.0003901924206051327,0.00034600104207372674,0.00026023739290846696,0.0003725632500629632,0.0003407383485274356,0.0005356254298473309,0.0006121175424673107,0.0005700704739296031,0.0007139627931579435,0.0008799695076479459,0.0005546311702717693,0.000888357974241399,0.0016179620797809981,0.0009825185140167154,0.0012825290439106391,0.0011952764976958525,0.0009890340994441942,12
2.254581732815155e-05,4.4264899798245246e-05,1.5975242937801534e-05,2.0438650603126e-05,2.713733663323347e-06,0.0004256099233773942,3.4275819005792614e-05,5.747393830583251e-05,4.1201956142102377e-05,1.8549016438403354e-05,8.399589108624589e-05,0.00013549658848252942,1.822912351059775e-05,1.636616568015057e-05,0.00011592756543292015,5.7696675075650164e-05,5.5709812650432324e-05,3.264124820133122e-05,3.272936740678676e-05,9.013068949977468e-05,13
0.0,0.0,6.61831493137492e-05,2.0438650603126e-05,5.427467326646694e-06,2.56391520106864e-06,1.4902530002518527e-06,0.0,1.056460413900061e-06,2.649859491200479e-06,1.3769818210859981e-06,3.90855543699604e-06,0.0,0.0,3.78024669889957e-06,1.227588831396812e-06,8.862924739841506e-06,2.4480936150998415e-05,0.0,3.605227579990987e-06,14
0.02818790811452148,0.0321083604747061,0.02543943328966767,0.025945937911095587,0.021224110980851894,0.028101792561312827,0.02406758595406742,0.02194409701600786,0.020888335303632006,0.02471788933391807,0.027097625257151356,0.02321551644394415,0.024745206569113234,0.026453179127683368,0.022230370753995407,0.022430503127282547,0.015524045747885244,0.021903637595101638,0.023019218684541265,0.02720624906113865,15
0.011182725394763171,0.007900119748202612,0.008877670718292567,0.009756668574274057,0.007644587729581868,0.009712110781648008,0.011106855610877058,0.008965934375709871,0.008743266385436904,0.009365928371648093,0.0108175691864516,0.010428025905905436,0.012024592744808842,0.012163698026058573,0.010979096495837318,0.010867843924355976,0.012267553972046335,0.011589003163480972,0.012198889819857561,0.013872915727805317,16
0.012439654710807619,0.012950977788339228,0.018008663146027414,0.017292956469390334,0.01388210455473058,0.009487768201554501,0.016783229288836365,0.013860798121423273,0.019490638176042224,0.016463577018828578,0.018455687348015632,0.01360047006893389,0.013685100177319656,0.015144158642699326,0.017091755407957925,0.010306835828407633,0.01089253450526521,0.01129523192966899,0.010261311269375786,0.01468409193330329,17
0.001561297849974495,0.0014351146460904775,0.0015359054995914903,0.0017224208280998,0.0015115496504711041,0.0015370671630406496,0.0014425649042437935,0.0012384265277804386,0.0013078979924082755,0.0017025347230963078,0.0018327628038654633,0.0015933877664820527,0.0018742853354987322,0.0021512415555131246,0.0018195587444036598,0.0022096598965142614,0.0019498434427651311,0.0018741516675597676,0.0017922601591956432,0.0019263932702418506,18
0.009432606324665405,0.009528602114464371,0.010185358461629749,0.009836565117540821,0.008217185532543095,0.010264634507478299,0.009664290706633265,0.009329935984980144,0.008862646412207612,0.010197984251885044,0.013676183447026133,0.010633876492253894,0.012899590673317534,0.01410581635343644,0.013785299628653765,0.015746281940326907,0.016302716992885605,0.01631654394464044,0.015513720150816925,0.016591257323118523,19
0.013087846958991976,0.011688263278305074,0.016310723039495365,0.01974745260091119,0.015072076766097868,0.018533261030924664,0.017038062551879434,0.017327023972105983,0.014405894203941231,0.01636288235816296,0.017449113636801766,0.015485696641378313,0.018532389838092238,0.020841402762245075,0.01919609273701202,0.018963792267417953,0.019338901782334165,0.015813324701536586,0.017237903225806452,0.017813429472735468,20
0.023760473236705718,0.021841233453081536,0.02186326104916267,0.018967067759700928,0.016366527723503103,0.019246029456821745,0.020327050923435272,0.018613345448474615,0.015569057119645199,0.016472851527047777,0.017527601600603668,0.01656576079380155,0.019748769534163036,0.023094478237545804,0.01883570921838359,0.01944132432283131,0.020364468787944397,0.02134465621965384,0.023663332635106827,0.019434580141204746,21
0.05174546899527383,0.047323837347460825,0.04336593804344353,0.03762012352377201,0.032615008032651646,0.036535791615228116,0.033438296819651075,0.03152171830654409,0.02699678941680216,0.026079917112395115,0.026849768529355875,0.02646482886390019,0.032530699501184895,0.03709664220834129,0.028312787692524814,0.027565507209015412,0.029483152213135615,0.025953872476083484,0.027818653121072477,0.025432477091783087,22
0.003931426896596427,0.0037578570197141885,0.0030238852703695757,0.003439267478762384,0.002937616690547523,0.0036420415431180028,0.003865716282653306,0.004042333660843553,0.003799031648384619,0.004347094495314386,0.004966773428657195,0.004900025666180703,0.005758745836302471,0.005366283880236036,0.0046547437685783375,0.006664579765653292,0.006805460068092585,0.00793862357296543,0.008941663175534144,0.009202944269190326,23
0.007101932458367739,0.00570318287926865,0.0066000575108745765,0.00646604582717077,0.003784301593504407,0.004574024718706453,0.004505034819761351,0.004342019196295394,0.003881435560668824,0.0035667108751558448,0.004406341827475194,0.004064897654475882,0.003060835556734004,0.004227926134038897,0.003916335580059955,0.003820256443306879,0.00199542419857003,0.002820747865398373,0.0020108923334729786,0.0020597866907015173,24
0.03903808270369442,0.038962430748729134,0.04565724431623678,0.04573798393150451,0.04434376492553515,0.05301407461249626,0.045962383033767644,0.04131555107927846,0.033352455266824926,0.03397252360693574,0.03394260188976985,0.033345189284825556,0.032915168287953864,0.039637034814471325,0.02847029797164563,0.028168253325231245,0.029831338542200818,0.03289149777087476,0.0364356409719313,0.03234850533273246,25
0.0,0.0,0.0,3.716118291477454e-06,1.0854934653293388e-05,1.28195760053432e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.6571930464179773e-06,1.8184628533500631e-06,1.2600822329665234e-06,1.227588831396812e-06,0.0,1.3600520083888007e-06,2.618349392542941e-06,0.0,26
0.13220021813078264,0.0767669849079989,0.08913044470511984,0.0908609502857695,0.1115330966957579,0.12046940159501164,0.11980441919624694,0.12167369582054995,0.19393232525880638,0.1486650670348205,0.21294335372184417,0.15430716294897903,0.12902242182191803,0.09804969858978206,0.10101449220576135,0.12055904395381811,0.12067884938978764,0.09696762804209633,0.12548046711353164,0.18577257022682891,27
0.0016458446649550633,0.001139238736912733,0.0016637074430939024,0.0017577239518688358,0.0017123659415570318,0.0024100802890045215,0.003168277878535439,0.002968118385365493,0.0029390728714699696,0.002865823039733318,0.0036696565531941848,0.003353540564942603,0.0035397643471487992,0.0029495467481338027,0.003325357012798655,0.0036336629409345635,0.003760412353904182,0.004171279509728452,0.004076770004189359,0.004434429923388914,28
0.002308128048969515,0.002068801632675883,0.002948573410805654,0.0011445644337750558,0.0007571316920672137,0.0007332797475056309,0.0009582326791619414,0.0009141093044832409,0.0008631281581563498,0.0007750839011761401,0.0011470258569646363,0.00114520674303984,0.0010440316192433256,0.0014929580026004018,0.0015234394196565269,0.0019506386530895343,0.0016092539063340791,0.0018945524476855994,0.0011586196062002513,0.0014336788343097492,29
0.015085970019699408,0.012622485637204882,0.015929599386550673,0.013797947216255787,0.013301365550779385,0.013518242897634404,0.01551502398562204,0.0145805907773487,0.012404958180014516,0.012582857793965474,0.014148488211658629,0.013532721774692625,0.012826674179275143,0.01641890110289772,0.013356871669445148,0.015273660240239134,0.019611120185057868,0.015862286573838584,0.01794878508588186,0.01691572780531771,30
0.0005354631615435994,0.0005218598713056282,0.0005431582598852521,0.0006354562278426447,0.0005128956623681126,0.0005653433018356351,0.0007451265001259264,0.00047073892326681863,0.00048385886956622793,0.0004968486546000899,0.000682982983258655,0.0005941004264233982,0.0007009926586348044,0.0006400989243792222,0.0005834180738635003,0.0005045390097040897,0.000643195109691355,0.0007425883965802852,0.0008941663175534143,0.0007318611987381703,31
0.008203859280281146,0.007082383967719239,0.009523526968492256,0.008355691978387056,0.007259237549389953,0.008344262021877888,0.007905792166336079,0.008180457218863494,0.007376206609850226,0.007406357277905339,0.007561007179583215,0.007839259354801726,0.008309165934739737,0.00951419764872753,0.009406513869095098,0.008795673976958157,0.008845198890361823,0.00947004213441122,0.010278330540427314,0.009836262580742076,32
0.007679669027401623,0.0076158924968665115,0.008975804353481918,0.00770722933652424,0.006025845599409492,0.005668816509562763,0.007992226840350686,0.0066095029051707384,0.007677297827811743,0.007993301155206245,0.008619906199998348,0.008468536780158088,0.009298510183451271,0.009650582362728786,0.00959048587510821,0.009929966057168811,0.010297452415590137,0.009286435113278731,0.008554147465437789,0.007764458464773923,33
0.009111328427739247,0.009041688216683674,0.010151125798191602,0.008599097726478828,0.007247025747904997,0.006672589310781135,0.006826848994153738,0.00667381897898917,0.005956323813568544,0.00707909963074208,0.007865320162043221,0.0064152423239228346,0.006010639179358003,0.006115490575816262,0.005608626018933995,0.0055351980407682255,0.005950820896750725,0.005495970165899144,0.0053466694595726855,0.00543067447799309,34
0.0008764686486318916,0.000738524907160197,0.0007850690815148182,0.0007896751369389591,0.0012266076158221528,0.001053769147639211,0.0008494442101435561,0.0009017934605605625,0.0009170076392652529,0.0010798177426641952,0.0010162125839614665,0.00115823526116316,0.00116334951858542,0.0013183855686787957,0.0010395678421973819,0.0011441127908618288,0.0012205513498867444,0.0012131663914828103,0.0011389819857561792,0.0010599369085173501,35
0.0009328331919522705,0.0012487361206241817,0.001259762014523778,0.0016592468171446834,0.0012645998871086796,0.0007191782138997535,0.0009880377391669785,0.0008484248035622895,0.00121387301557117,0.0006730643107649217,0.0011869583297761303,0.00045599813431620474,0.0011964933795137796,0.0006146404444323213,0.0003616436008613922,0.0005401390858145972,0.00043554944435792543,0.00044881716276830427,0.0006257855048177629,0.0006922036953582695,36
0.0010709263230871987,0.001115941421229446,0.0012209649959605458,0.0009401779277437959,0.001059712995527767,0.001526811502236375,0.0015036652772541194,0.001358848112802183,0.0013385353444113773,0.0010930670401201976,0.0011401409478592063,0.0006071289445467184,0.0010506603914289976,0.0006564650900593728,0.00041078680794708663,0.00045789063411101085,0.0004646704827888332,0.00045561742281024825,0.00029063678257226647,0.00035571578789244404,37
0.005732274055682532,0.005384009654407619,0.0053950677578518316,0.005553738786613056,0.005179160696452608,0.006495679161907399,0.007266473629228034,0.006365922880922211,0.006477158797621274,0.007179794291407698,0.008042950816963315,0.009069151465643147,0.008933927713239316,0.01120536810234309,0.008787813492708534,0.009505220321505515,0.009649192777476017,0.01904072811744321,0.013277649769585254,0.010802463572179661,38
0.02807517902788072,0.024145337974158618,0.03139819890546764,0.03314034292339594,0.026054556901567452,0.023850821157941023,0.03408059586275962,0.029885079491930384,0.025626560259973778,0.02583745496895027,0.030666762137406264,0.02923860037235505,0.03195731070712427,0.039629760963057925,0.030262134906924025,0.03668894740395652,0.03532761801300824,0.04239962136152087,0.03324518223711772,0.03416914526062791,39
0.006329738214878549,0.008790077207304174,0.008697378690851663,0.00826278902110012,0.00715204506968868,0.005349609067029717,0.007135331365205871,0.008018982820766156,0.0086703706168778,0.008837281403153598,0.008833338382266678,0.0077689053569357965,0.008705235072833634,0.008283098297009538,0.006784282742291762,0.007474788394375188,0.006895355447596691,0.008099109709955308,0.007336614997905321,0.006654048370136698,40
1.6909362996113664e-05,2.329731568328697e-06,2.5103953187973837e-05,3.5303123769035816e-05,8.141200989970041e-06,1.794740640748048e-05,1.9373289003274087e-05,4.105281307559465e-06,1.5846906208500913e-05,1.1924367710402156e-05,4.130945463257994e-06,1.9542777184980204e-05,3.3143860928359545e-06,1.8184628533500631e-06,5.040328931866094e-06,4.910355325587248e-06,2.5322642113832872e-06,0.0,1.3091746962714705e-06,1.2017425266636623e-06,41
0.0007778306978212286,0.0010204224269279693,0.0008832027167041704,0.0010089261161361288,0.0008086926316703574,0.0010050547588189068,0.0010074110281702525,0.0010947416820158574,0.0008546764748451493,0.0009354004003937691,0.0012640693117569463,0.001054007116176599,0.0009777438973866065,0.0011638162261440404,0.0010080657863732188,0.001194443932949098,0.0010774784219435888,0.0009357157817714949,0.0007933598659405111,0.0008231936307646087,42
0.0,0.0,2.282177562543076e-06,3.716118291477454e-06,1.3568668316616735e-06,1.28195760053432e-06,1.4902530002518527e-06,2.7368542050396435e-06,4.225841655600244e-06,1.3249297456002395e-06,1.3769818210859981e-06,1.3028518123320136e-06,1.6571930464179773e-06,1.8184628533500631e-06,1.2600822329665234e-06,1.227588831396812e-06,1.2661321056916436e-06,1.3600520083888007e-06,5.236698785085882e-06,9.613940213309299e-06,43
0.02511322227639481,0.019532469468867796,0.022436087617360982,0.018508127150703463,0.018108744735356692,0.023043187869604402,0.014449493090441964,0.01634996702090683,0.012887760589166844,0.013037308696706357,0.012753605626898513,0.015717604263973412,0.021215385380242945,0.01906476455452206,0.01516508967375211,0.015568281559774369,0.01815760052772386,0.02088087848479326,0.017105676581483032,0.012983626258074208,44
3.945518032426522e-05,5.358382607156003e-05,0.0001529058966903861,3.158700547755836e-05,4.206287178151187e-05,7.948137123312784e-05,4.321733700730373e-05,6.97897822285109e-05,1.2677524966800732e-05,2.1198875929603833e-05,0.00031532883702869356,9.771388592490102e-05,0.00010606035497075054,0.00035823718210996244,0.0003061999826108652,0.0001865935023723154,0.00012534707846347272,0.00013328509682210247,0.00017412023460410559,9.613940213309299e-05,45
1.1272908664075776e-05,3.0286510388273062e-05,0.00018485638256598918,2.9728946331819633e-05,9.498067821631713e-05,4.6150473619235516e-05,3.576607200604447e-05,2.7368542050396433e-05,3.697611448650213e-05,6.889634677121245e-05,7.29800365175579e-05,7.035399786592873e-05,0.00010108877583149661,5.091695989380177e-05,0.00014490945679115018,7.979327404079277e-05,4.558075580489917e-05,4.352166426844162e-05,4.1893590280687055e-05,3.4850533273246206e-05,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249297456002395e-06,1.5146800031945978e-05,0.0,0.0,0.0,1.2600822329665234e-06,0.0,1.2661321056916436e-06,1.3600520083888007e-06,0.0,0.0,47
0.01825929380863674,0.016524786014155447,0.01727380197088854,0.015806509152799353,0.012652783205245105,0.014509196122847432,0.014881666460515001,0.013491322803742921,0.012925793164067246,0.01515057164093874,0.01260351460840014,0.012928198533770571,0.013073595943191423,0.015027777020084922,0.01398691278592841,0.015131259935797104,0.015049246208250877,0.01454983638574339,0.01312316715542522,0.013689049121225778,48
0.004094884072225526,0.004049073465755276,0.004708132311526366,0.004541096552185449,0.004933567799921845,0.003472823139847473,0.0028791687964865795,0.0038439117309781792,0.004376915494787952,0.004963186827018498,0.004385687100158904,0.006413939472110503,0.007497141341994929,0.0032477746560832126,0.0025869488242802724,0.0023581981451132757,0.002600635345090636,0.001878231823584934,0.0020881336405529955,0.0011837163887637074,49
0.0,3.261624195660176e-05,3.879701856323229e-05,3.5303123769035816e-05,8.141200989970041e-06,1.538349120641184e-05,1.3412277002266674e-05,1.778955233275768e-05,9.50814372510055e-06,3.974789236800719e-06,1.3769818210859981e-06,1.433136993565215e-05,1.4914737417761795e-05,5.4553885600501896e-06,7.56049339779914e-06,9.820710651174496e-06,1.8991981585374656e-05,5.440208033555203e-06,2.618349392542941e-06,3.605227579990987e-06,50
8.454681498056832e-06,1.1648657841643487e-05,1.3693065375258457e-05,3.716118291477454e-06,9.498067821631714e-06,8.97370320374024e-06,4.4707590007555584e-06,2.7368542050396435e-06,5.282302069500305e-06,5.299718982400958e-06,1.3769818210859981e-06,2.605703624664027e-06,9.943158278507864e-06,0.0,1.2600822329665234e-06,6.13794415698406e-06,2.5322642113832872e-06,6.800260041944004e-06,1.3091746962714705e-06,1.2017425266636623e-05,51
0.0013471125853570553,0.0013326064570840148,0.0008717918288914551,0.0008621394436227694,0.0008507555034518692,0.0005743170050393754,0.000526059309088904,0.00044610723542146184,0.00023347775147191348,0.0002742604573392496,0.00022031709137375967,0.00020845628997312216,0.000290008783123146,0.0002273078566687579,0.00020539340397354331,0.00018291073587812498,0.000238032835870029,0.00028289081774487057,0.00029063678257226647,0.00022833108006609584,52
0.0001352749039689093,4.892436293490264e-05,0.0001049801678769815,3.158700547755836e-05,6.784334158308367e-05,3.333089761389232e-05,3.278556600554076e-05,4.105281307559465e-05,1.6903366622400977e-05,1.3249297456002395e-05,2.3408690958461965e-05,2.4754184434308257e-05,3.3143860928359545e-05,1.636616568015057e-05,5.92238649494266e-05,1.5958654808158554e-05,2.405651000814123e-05,5.440208033555203e-06,1.8328445747800586e-05,8.412197686645636e-06,53
0.0002564586721077239,0.00035644892995429064,0.0006572671380124059,0.0004050568937710425,0.00032293430593547827,0.0005755989626399096,0.00033530692505666685,0.00026273800368380575,0.00020072747864101158,0.0001536918504896278,0.00011153552750796584,9.901673773723303e-05,0.00015577614636328986,9.637853122755335e-05,6.678435834722574e-05,0.00019641421302348991,0.00012914547478054767,0.0001686464490402113,0.0002395789694176791,0.00015742827099293977,54
0.0006059188406940729,0.0006476653759953778,0.0006367275399495183,0.00030286364075541255,0.00025916156484737964,0.00030510590892716814,0.00022502820303802978,0.00014231641866206145,0.0003010912179615174,0.00047564977867048597,0.0003690311280510475,0.000290535954150039,0.00032480983709792354,0.00019821245101515688,0.00037298434095809095,0.00025288329926774326,0.0003709767069676516,0.00024072920548481774,0.00028670925848345205,0.00015382304341294878,55
0.0007073750186707549,0.001039060279474599,0.0013031233882120964,0.0008249782607079949,0.0008670379054318093,0.0006871292738863955,0.000798775608134993,0.0006157921961339197,0.001092380067972663,0.0009168513839553658,0.000738062256102095,0.0007178713485949395,0.0010125449513613842,0.0010128838093159851,0.0009211201122985286,0.0008887743139312918,0.0007508163386751446,0.0008146711530248917,0.0009714076246334311,0.0006813880126182965,56
0.00028464094376791333,0.00022365423055955492,0.00028070784019279836,0.0005481274479929245,0.0006648647475142199,0.00047945214259983564,0.0004992347550843707,0.00043242296439626365,0.0005990130546813346,0.0002981091927600539,0.00030706694610217755,0.0005498034648041097,0.0005220158096216628,0.0003909695134702636,0.0006678435834722574,0.0004898079437273279,0.0003595815180164268,0.0005943427276659059,0.0004032258064516129,0.0006765810425116419,57
7.891036064853044e-05,8.620006802816179e-05,0.0001734454947532738,0.00011891578532727853,9.63375450479788e-05,8.33272440347308e-05,3.278556600554076e-05,3.4210677562995544e-05,6.23311644201036e-05,4.3722681604807906e-05,3.8555490990407944e-05,6.383973880426867e-05,0.00023863579868418873,8.36492912541029e-05,0.00010584690756918796,0.00019027626886650585,6.204047317889054e-05,5.304202832716323e-05,0.0002788542103058232,9.013068949977468e-05,58
0.00012682022247085249,0.00014910282037303662,0.00029211872800551374,0.0002118187426142149,0.00019810255742260433,0.00040766251696991375,0.00021310617903601495,0.00021757990930065165,0.0002810184700974162,0.000282210035812851,0.0004957134555909593,0.0003244101012706714,0.00037452562849046286,0.00022003400525535765,0.00027091768008780256,0.0003535455834422818,0.00032919434747982735,0.0005072993991290227,0.0003168202764976959,0.00020790145711281358,59
8.172858781454938e-05,9.551899430147658e-05,5.020790637594767e-05,4.8309537789206906e-05,2.1709869306586776e-05,3.461285521442664e-05,5.961012001007411e-06,5.473708410079287e-06,4.6484258211602684e-05,2.384873542080431e-05,3.993247281149394e-05,3.3874147120632355e-05,2.6515088742687636e-05,3.45507942136512e-05,8.820575630765664e-05,4.787596442447567e-05,6.204047317889054e-05,0.00013872530485565767,4.0584415584415584e-05,1.6824395373291273e-05,60
0.0032325065594237287,0.00364835963600274,0.002667865570612856,0.003056507294740206,0.0018290564890799357,0.003894587190423264,0.00198650724933572,0.0018282186089664818,0.0031271228251441804,0.0031745316704581738,0.0024303729142167866,0.0025783437366050546,0.0028652867772566825,0.004222470745478847,0.0022983899929309385,0.002214570251839849,0.0023474089239523075,0.002061838844717422,0.0030320485965647254,0.0021126633618747184,61
0.004032883074573109,0.003499256815629703,0.0033730584374386664,0.004035704464544515,0.0026988081281750682,0.0025305843034547477,0.003306871407558861,0.002363273606051732,0.0024911336559763435,0.0023875234015716318,0.002899923715207112,0.0033235749732589666,0.002538819747112341,0.00229308165807443,0.0027457191856340543,0.0033194002000969795,0.0025816433635052613,0.0016905446464272793,0.002373533724340176,0.0020597866907015173,62
0.00920996637854991,0.00868989874986604,0.009692408108120444,0.008972567614772314,0.006493964656332769,0.008828841994879861,0.008258982127395767,0.0069871887854662095,0.006780362936410591,0.007036701878882872,0.009225778201276187,0.010276895095674922,0.013110054190212618,0.015176890974059627,0.013290087311097923,0.015316625849338022,0.013376685696632215,0.017002010156868398,0.017980205278592374,0.01350277902959291,63
0.004895260587374906,0.0038626949402889798,0.0037016920064448693,0.0032311648544396466,0.0030787308410403368,0.0030907997748882456,0.002877678543486328,0.0028271703938059518,0.002335833975133035,0.002168909993547592,0.0024110951687215825,0.0031958954956504294,0.0029597467809025072,0.0027640635370920963,0.0024949628212737164,0.002558295124630956,0.002192940807057927,0.001569500017680676,0.001819752827817344,0.0014541084572630314,64
0.0002480039906096671,0.0009132547747848493,0.00033091574656874605,0.0004050568937710425,0.0002198124267291911,0.0005614974290340321,0.0003367971780569187,0.0001710533878149777,0.00032433334706731873,0.000376280047750468,0.00032909865523955353,0.00026578176971573075,0.00025023615000911454,0.00035823718210996244,0.0003061999826108652,0.0004247457356632969,0.00024816189271556217,0.00025024956954353936,0.00019375785504817763,0.00024155024785939614,65
4.2273407490284164e-05,0.00010017845743813398,9.813363518935228e-05,0.00018766397371961145,0.000132972949502844,7.69174560320592e-05,0.00022502820303802978,0.0001464216999696209,0.00013945277463480805,0.00011659381761282107,0.00011566647297122383,7.295970149059276e-05,0.00021543509603433704,0.0001927570624551067,0.00017641151261531328,0.00016817966990136324,0.00025702481745540367,0.00012376473276338087,5.236698785085882e-05,0.00024395373291272344,66
0.00021418526461743976,0.00012114604155309225,0.00019626727037870456,0.00014864473165909818,0.00016146715296773913,0.00017947406407480478,0.00021608668503651866,0.00022031676350569128,0.0002408729743692139,0.00036303075029446563,0.0004626658918848953,0.00040909546907225223,0.0004656712460434516,0.0002818617422692598,0.0004926921530899106,0.00034249728395971055,0.0005127835028051156,0.0002964913378287586,0.0006545873481357353,0.0004146011716989635,67
0.005103809397660307,0.0037671759459875034,0.004637384807087531,0.0053010427427925885,0.0046472688984412315,0.005912388453664283,0.006534759406104374,0.0068038195537285535,0.0035328036240818038,0.0045365594489352205,0.003954691790158987,0.005000345255730268,0.0053295328372802145,0.006591927843393979,0.005209179951083608,0.00552169456362286,0.006595282138547771,0.00523892033631366,0.005511625471302891,0.004945170497220971,68
0.018332567714953233,0.015865471980318426,0.01986179132681239,0.01815881203130458,0.017420813251704224,0.025432756837000373,0.01857302314213884,0.014702380789472964,0.0121535206015063,0.013824316965592899,0.012251007262202124,0.014744373960161396,0.016359809754238272,0.02130147386414264,0.015844273997321065,0.017734975847189742,0.013831227122575515,0.01698840963678451,0.0147164327607876,0.016785939612438034,69
0.005210902029969028,0.003937246350475499,0.0055799241404178215,0.005750693056061361,0.004374538665277235,0.004884258458035759,0.006400636636081708,0.005699498881995058,0.004920992607946484,0.005470634919583389,0.004988805137794571,0.006011358262099911,0.007034784482044313,0.007257485247720102,0.008804194561737099,0.009399647682005388,0.00991381438756557,0.008600968901050776,0.008343370339338081,0.008301637374192579,70
0.00048191684538923945,3.0286510388273062e-05,0.00012095541081478304,5.759983351790054e-05,7.598454257305372e-05,0.00011794009924915743,7.60029030128445e-05,0.00038042273450051043,8.979913518150518e-05,0.00010334452015681868,0.0001404521457507718,0.0001250737739838733,0.00019389158643090334,9.274160552085322e-05,0.00011466748319995363,0.00012030370547688758,0.00027095227061801175,0.0006786659521860116,7.98596564725597e-05,0.0001369986480396575,71
