Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Greece,0,0,0,1,0,0,0,0,14,1,0,0,105,39,12,1,2,34
Ukraine,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,3,0,34
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32
"Congo, Democratic Republic of the",0,0,0,0,1,27,43,25,2,32,25,24,19,9,76,27,27,29
Singapore,54,23,65,3,147,101,34,32,53,19,5,29,16,32,19,14,3,28
"Korea, Republic of",20,0,2,77,120,37,26,8,49,98,137,87,50,38,23,6,0,18
Mexico,0,0,0,1,0,1,1,1,11,29,3,88,176,424,146,6,1,14
Cameroon,0,0,0,11,0,0,0,0,0,0,1,0,3,0,0,0,0,12
Japan,0,1,2,57,535,16,30,20,11,37,25,84,3,0,1,19,4,10
Argentina,0,32,0,21,4,1,0,0,2,0,0,0,0,0,0,0,3,9
Norway,12,13,8,47,8,124,34,135,36,87,9,15,6,9,2,6,4,9
Poland,0,0,0,0,0,0,2,2,0,39,2,78,19,10,23,12,5,9
Switzerland,95,2,0,35,35,64,74,171,85,131,48,267,66,32,9,21,6,9
"Taipei, Chinese",0,0,0,8,1,5,33,3,8,26,54,16,1,10,1,53,0,8
Nigeria,0,1,26,89,74,1,1,2,6,1,2,5,20,6,1,1,5,8
Romania,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
Austria,24,48,12,39,5,0,1,10,12,35,15,0,1,0,6,0,8,7
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Thailand,13,18,69,9,15,18,18,48,141,28,30,46,200,56,130,5,2,6
Congo,33,0,4,48,149,45,31,48,10,2,7,0,7,15,19,6,9,5
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Sweden,98,33,2,1,8,9,3,6,6,13,1,16,0,5,1,7,2,4
Australia,0,0,4,28,2,5,0,5,0,447,915,135,372,248,140,0,7,3
Israel,2,0,1,60,12,99,12,19,13,59,21,10,7,26,7,7,12,3
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Malta,0,0,0,0,0,0,0,5,14,19,2,0,0,0,3,0,0,2
Pakistan,0,0,0,1,0,0,4,0,0,0,0,0,0,8,12,11,0,2
Philippines,0,0,0,0,110,0,0,0,0,0,0,0,0,2,0,1,0,2
Indonesia,0,0,0,7,3,11,6,28,0,6,2,2,0,2,2,0,0,1
Kenya,0,0,0,9,2,0,2,2,2,37,1,1,0,4,1,0,1,1
Latvia,0,0,10,20,35,14,22,24,33,33,23,32,51,49,26,11,41,1
Malaysia,0,0,11,12,0,0,0,2,0,47,139,274,148,29,10,5,0,1
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Cuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gabon,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,325,5,5,1,0,0,0,0,0
Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,2,187,18,0,0,0,0,0,0,0,1,0,0,0,0
Gibraltar,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
Marshall Islands,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Antigua and Barbuda,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,16,0
Bahamas,4,0,4,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Barbados,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Botswana,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,1,0,0,8,22,31,56,223,150,89,20,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
Chile,54,0,0,124,1,0,1,1,0,7212,1,0,50,65,89,0,0,0
Colombia,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Czech Republic,0,2,0,0,0,0,0,0,0,3,5,1,0,6,1,25,12,0
Benin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
Dominican Republic,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0
Ecuador,0,0,0,7,0,0,12,1,0,0,0,0,0,43,0,0,0,0
Finland,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Ghana,0,0,0,0,31,25,4,0,1,1,0,130,122,0,1,0,1,0
Guinea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,343,0
Iceland,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Iraq,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,4,5,0,0,7,0,0,0,0,0,0,1,0,0,0
Jordan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Kyrgyzstan,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Liberia,0,0,0,7,0,0,0,0,0,0,0,0,0,1,9,1,12,0
Luxembourg,12,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,2,1,0,19,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,6,30,0,0,0,7,0,1,0,0
Morocco,0,0,0,2,0,0,1,0,15,0,1,0,127,4,11,0,8,0
Mozambique,0,0,0,0,0,0,2,0,0,0,0,1,1,6,3,72,16,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Panama,0,0,4,1,0,0,12,0,3,0,0,22,3,0,0,0,0,0
Paraguay,0,0,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Russian Federation,1,0,0,0,0,3,1,1,22,47,0,0,323,28,66,297,0,0
Anguilla,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,2,29,27,5,0,0,0,26,0,1,0,0,0,1,0
Senegal,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,9,12,5,0,0,0,0,0,0,0
Slovakia,0,0,0,2,5,0,24,25,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,47,24,1,84,1,0,3,0,0,0,0,0,0,0,0
Togo,0,0,0,4,0,0,0,0,65,0,12,0,0,0,0,0,0,0
Tunisia,0,14,0,2,0,0,0,0,0,28,0,0,28,0,0,6,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Uruguay,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
HHI,0.263436765,0.30801994,0.367636231,0.354249086,0.352127916,0.330111239,0.383038605,0.509745865,0.446338346,0.517530415,0.570393327,0.447419788,0.510229238,0.526676645,0.513139212,0.459178715,0.506824668,0.480824182
