Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Norway,86,861,135,1015,282,357,8261,3814,4814,4947,1668,3612,4261,3799,1091,1872,1770,2385
Netherlands,603,722,2683,1071,1595,1647,1559,3470,2485,3148,1576,1025,1721,892,893,1062,705,1876
Thailand,0,9,1,176,899,776,1060,756,1191,945,375,665,2270,477,1098,2197,3922,1502
Brazil,2752,3206,6241,2909,7268,2105,4086,6281,4572,3233,1855,1368,2816,1760,779,637,624,1424
Singapore,117,0,651,359,266,496,659,2067,937,1159,574,373,1111,515,850,685,788,1314
Türkiye,9,211,0,58,650,246,126,114,316,291,150,2250,489,467,648,174,204,1210
Russian Federation,5,0,93,654,639,117,459,2036,868,767,438,316,679,108,407,1767,1613,1063
"Korea, Republic of",3026,2926,198,2552,5092,2021,3999,7193,4621,5969,2175,1463,1389,1505,739,874,363,985
Spain,155,20,212,320,866,712,676,1428,1233,1551,256,633,727,867,1328,466,1177,975
Luxembourg,0,53,45,129,27,0,0,149,209,462,82,20,0,202,305,738,540,883
Namibia,13,1,76,1654,15002,916,2050,7675,2395,2641,283,326,367,209,245,198,196,539
Sweden,136,35,419,542,895,1063,1087,1234,825,767,62,133,115,331,313,221,403,504
Switzerland,235,87,211,8084,543,2202,1310,649,1688,1580,705,1496,880,1296,1243,382,172,427
Denmark,27,20,66,70,202,231,207,301,475,475,330,157,127,68,278,214,287,363
"Hong Kong, China",0,7,0,78,88,145,15,65,31,440,241,142,13,40,46,263,396,285
Hungary,0,53,0,105,0,0,249,18,448,102,46,227,0,47,189,78,356,278
Canada,534,62,352,43,178,263,207,357,196,308,48,58,59,285,57,90,54,225
Viet Nam,0,0,136,209,273,317,422,1234,955,808,266,259,484,314,299,77,86,217
Australia,0,0,6,4,5,95,18,4,277,66,81,0,10,54,93,160,52,214
Bermuda,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,172
Czech Republic,0,1,0,34,2,0,2,74,62,14,2,0,13,1,64,77,6,172
Nigeria,95,2178,102,50,86,6,21,135,463,97,30,246,323,239,242,108,103,166
Lebanon,10,0,9,63,352,529,567,493,306,934,207,165,37,96,84,23,14,144
Mexico,0,0,0,234,1,1,6,17,45,45,23,49,31,11,36,152,85,135
Malta,0,0,241,19,0,0,0,330,59,50,0,3,0,0,616,4,1,124
Peru,6,0,0,24,0,0,0,0,1,14,11,69,0,0,0,0,0,110
Poland,0,4,57,154,1,31,82,95,156,18,46,49,11,25,14,67,30,90
"Taipei, Chinese",15,0,20,216,351,197,287,478,510,963,109,88,77,27,6,23,205,71
Morocco,0,0,0,11,0,0,3,8,36,281,0,0,0,0,21,6,328,62
Argentina,0,0,44,160,29,1,17,15,84,4,0,5,5,14,53,23,18,57
Zambia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,107,54
Congo,16,36,16,606,1421,894,1654,757,179,12,1,123,78,69,54,38,39,49
Slovakia,0,0,0,3,0,0,44,0,1,3,0,0,0,0,12,0,0,49
Azerbaijan,0,0,0,88,6,0,0,0,0,0,0,0,0,0,0,0,4,48
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,102,39
"Congo, Democratic Republic of the",0,0,0,7,2,4,1,1,3,40,32,0,52,7,36,29,30,33
Bahrain,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
Jordan,0,0,0,0,162,1,0,6,0,6,0,0,1,0,0,0,0,26
Finland,0,0,0,6,12,2,24,29,42,17,14,2,1,6,4,5,7,25
Austria,0,0,0,0,18,421,37,16,88,39,42,53,12,27,3,11,13,23
Israel,0,4,32,175,253,88,61,207,123,202,33,28,76,126,29,17,70,22
Sri Lanka,0,0,0,41,15,126,270,670,27,0,0,0,25,63,5,83,45,15
Equatorial Guinea,0,0,0,250,716,1276,2,1,0,39,14,0,0,112,0,0,0,14
Georgia,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,2,11
Greece,0,0,0,3,0,1,0,1,4,0,47,0,0,8,6,2,2,11
Ireland,0,0,0,13,16,3,23,40,9,1,0,22,10,0,1,4,22,9
Senegal,0,0,0,0,1,2,1,1,44,40,0,0,0,0,0,0,0,9
Kenya,36,0,0,45,0,0,0,0,1,1,11,416,1,0,1,0,0,8
Mauritania,0,0,1,175,0,223,0,396,0,700,28,0,0,0,0,42,3,8
Estonia,0,0,0,0,0,0,2,0,0,0,0,15,0,1,4,11,8,6
Pakistan,3,0,0,22,1,0,0,0,7,157,0,0,0,3,34,12,3,6
"Korea, Democratic People's Republic of",84,0,0,11,3,1,52,274,74,0,0,1,30,3,119,5,24,5
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
Iraq,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,5
Colombia,0,0,0,2,3,1,0,2,4,0,10,0,4,0,2,0,0,4
Mauritius,0,0,0,13,0,0,0,0,456,229,5,0,61,182,31,17,11,4
Romania,0,0,9,0,0,0,11,27,3,0,105,1,1,7,9,3,9,4
Ethiopia,0,0,0,0,0,0,0,0,0,3,0,0,3,1,8,17,30,3
Mali,0,0,0,0,7,0,0,0,40,0,0,0,0,0,0,0,0,2
Mozambique,0,0,1,0,44,1,1,5,1,0,3,0,1,11,4,6,221,2
Saudi Arabia,0,5,123,43,3,5,37,13,7,1,1,5,3,7,166,0,4,2
Tunisia,0,0,0,38,145,0,0,0,6,68,0,0,15,0,6,0,0,2
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,53,1,0,18,2,0,1,0,1,2
Gibraltar,0,0,0,33,1,1,0,0,0,0,0,0,0,4,0,0,0,1
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bulgaria,0,0,0,1,6,6,30,17,0,0,2,1,0,0,5,1,5,1
Ghana,0,0,0,21,63,0,7,5,10,53,14,56,6,4,31,137,8,1
Latvia,38,0,0,45,5,0,1,332,7,20,15,13,0,0,0,1,6,1
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Panama,1,0,0,1,5,34,1,0,6,4,384,13,39,20,18,3,0,1
Serbia,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
Slovenia,0,0,0,42,0,15,1,0,0,2,3,0,3,0,0,7,0,1
Gabon,0,0,0,24,38,29,0,0,13,3,30,48,0,1,0,5,0,0
Côte d'Ivoire,0,0,0,619,0,0,0,0,16,0,0,6,4,7,30,0,0,0
British Indian Ocean Territory,0,0,0,0,0,0,4,17,0,0,0,0,0,0,1,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,9,448,3,92,36,12,2,0,2,0
Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nauru,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4,1,0,0
Saint Helena,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
Turkmenistan,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,21,0,0,0,0,0,0,0,0,1,0,5,0,0,0
Afghanistan,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,0
Albania,0,0,0,7,0,0,5,0,7,0,0,0,0,0,45,0,0,0
Algeria,0,0,0,80,0,0,0,0,0,0,0,53,0,0,0,0,0,0
Andorra,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,28,87,33,1,0,0,0,0,0,0,214,0,0,0,0
Bahamas,11,0,6,0,5,3,25,11,0,1,0,0,0,0,0,0,0,0
Barbados,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Botswana,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Belize,0,0,2,0,73,4,0,0,0,0,0,0,0,3,0,1,0,0
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brunei Darussalam,0,0,5,0,1,0,0,2,0,10,1,0,0,0,4,4,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,26,8,10,25,9,0
Cambodia,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,126,0,0,4,0,0,26,5,0,0,0,0,1,0,0
Cabo Verde,0,0,0,0,16,4,6,0,2,0,0,1,82,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,15,2,0
Chile,0,0,0,112,0,0,0,0,0,7101,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,368,1,0,0,6,0,0,0,0
Cuba,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyprus,45,0,0,0,111,171,58,154,1,50,0,0,16,0,8,0,2,0
Benin,0,0,0,0,0,0,0,0,13,0,0,0,0,0,24,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Ecuador,0,0,0,19,0,9,12,10,0,0,0,4,0,0,8,0,2,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,78,0,0,18,0,0,0,13,0,0
Guyana,0,0,0,8,0,0,0,4,0,12,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39,0,12,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0
Kuwait,0,0,0,0,21,1,0,0,2,0,0,1,0,0,1,0,0,0
Kyrgyzstan,0,0,0,2,0,4,0,0,1,1,0,0,75,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Liberia,0,0,0,8,6,36,47,0,24,2,0,0,0,108,84,6,2,0
"Libya, State of",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,275,17,0,0,2,0,0,33,12,90,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,7,1,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Oman,0,4,0,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
New Zealand,0,24,0,32,2,1,5,11,2,3,0,0,0,0,0,2,3,0
Nicaragua,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,6,2,0,0,0,5,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,18,0,0,11,0,0,0,2,0,0,0,0
Philippines,0,0,0,0,125,0,0,3,0,2,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,2,0,0
Saint Vincent and the Grenadines,0,0,0,12,9,0,0,0,0,2,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zimbabwe,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Sudan (before 2012),0,0,0,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,2,4,17,26,17,12,6,4,0,0,1,0,0,2,0
Syrian Arab Republic,0,0,0,143,14,3,2,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,9,23,0,0,0,0,617,0,0,0,0,0,1,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,15,0,4,0,1,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ukraine,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
"Macedonia, North",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Uruguay,0,0,0,57,0,68,0,0,0,0,0,7,0,1,2,109,1,0
"Venezuela, Bolivarian Republic of",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HHI,0.254100597,0.212914291,0.263303245,0.213742595,0.223222434,0.242552819,0.255933405,0.285779031,0.284736138,0.268838393,0.275785133,0.26534323,0.439476168,0.388373398,0.463070815,0.438448207,0.405430245,0.418173275
