Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Thailand,649,5,14,4,2,11,8,164,0,57,137,4,3,0,3,15,1,14
Mauritius,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"Korea, Republic of",0,1289,408,864,254,96,78,200,352,259,427,146,422,36,83,23,104,12
Nigeria,0,0,0,48,0,10,0,3,0,0,7,6,22,7,8,7,12,12
Cyprus,0,0,0,0,46,0,0,0,0,12,0,0,0,8,0,0,1,11
Indonesia,0,1,0,175,21,10,28,8,16,10,7,0,0,1,16,0,0,11
Norway,0,1,0,1,3,3,14,11,39,19,13,57,9,1,1,16,2,11
Congo,4,0,0,34,677,285,28,37,26,0,0,1,2,0,2,2,4,8
Canada,0,1,4,4,3,14,7,3,2,45,0,4,24,4,18,3,2,7
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Romania,153,18,23,46,0,0,0,53,0,1,0,0,4,1,1,0,40,6
Czech Republic,0,20,0,6,0,11,24,0,0,1,0,1,0,1,6,4,0,5
"Congo, Democratic Republic of the",0,0,0,8,0,0,0,0,1,0,0,0,33,0,0,3,0,3
Denmark,32,0,0,16,7,58,71,52,69,64,69,6,12,36,3,19,32,3
Finland,0,0,0,36,0,0,0,48,0,0,0,0,0,1,0,0,3,3
Pakistan,0,0,0,0,0,18,7,20,14,12,28,0,0,7,7,35,6,3
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sweden,0,48,34,5,5,1,2,5,9,21,5,7,7,1,6,3,6,2
Gabon,0,0,0,1,13,2,4,0,0,0,0,0,0,0,0,0,0,1
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Japan,1,100,252,148,233,63,125,154,95,88,126,111,40,23,16,26,23,1
Lithuania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Malaysia,0,1,0,32,77,32,0,83,15,38,0,4,7,2,4,1,28,1
"Taipei, Chinese",0,0,0,3,68,10,9,5,5,11,1,3,5,5,1,0,1,1
Morocco,0,0,0,0,0,1,0,12,0,0,0,0,7,0,1,5,0,1
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
British Virgin Islands,0,0,0,0,0,0,0,0,0,115,4,0,2,60,0,0,0,0
Equatorial Guinea,0,0,0,2,188,2,0,0,0,1,0,0,0,5,0,0,0,0
Nauru,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
Saint Helena,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Andorra,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,177,0,45,918,127,56,80,1,817,106,0,0,0,0,0,1,0
Austria,0,0,4,56,0,2,8,48,15,0,2,1,34,2,0,0,0,0
Bahamas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Armenia,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,4,1,0,0,0,0,1,2,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Central African Republic,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,9,0,0,0,0,0,2396,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Ethiopia,0,1,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0
Ghana,0,0,0,40,2236,2,308,55,20,8,0,0,0,24,0,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hungary,0,0,0,4,0,0,0,0,0,0,0,0,24,0,4,0,4,0
Iceland,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Israel,0,102,131,115,531,269,189,229,1567,1000,116,25,60,33,8,1,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,8,5,0,7,0,0,0
Jordan,0,92,0,175,2,448,0,1,0,0,0,0,0,0,1,0,25,0
Kenya,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,316,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,26,0,0,0,0,0,12,0,0,0,0,10,0,0,0
Luxembourg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,1,0
Malta,0,0,0,9,0,0,0,6,59,0,0,0,0,0,39,0,18,0
Mauritania,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Mozambique,10,0,0,0,0,0,4,0,2,0,0,0,0,6,1,0,0,0
Oman,0,0,0,0,0,1,0,0,554,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Panama,0,0,0,112,0,5,0,8,76,0,5,18,0,0,0,0,0,0
Peru,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,63,11,15,0,2,14,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Russian Federation,0,28,11,35,1,68,5,78,6,0,0,7,483,434,9,6,116,0
Saint Vincent and the Grenadines,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,48,55,26,22,105,0,0,0,15,0,2,0,5,0,0
Senegal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,12,15,1,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,2,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0
Eswatini,0,6,0,0,1,0,2,19,0,2,0,1,0,1,5,0,0,0
Syrian Arab Republic,0,0,0,90,8,1,1,0,0,19,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Ukraine,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Uruguay,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.449101454,0.424363932,0.407483484,0.446585887,0.366633341,0.417161605,0.452541133,0.507836256,0.365971933,0.440969436,0.418208006,0.441351257,0.529563213,0.519691347,0.406812561,0.441327549,0.373693506,0.314508976
