Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Algeria,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,13,44,28,34,16,0,0,0
Argentina,2,0,0,0,0,0,0,0,0,0,0,1,11,4,60,2,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,10,3,10,0,0,0,0,0
Burundi,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,30,1,35,36,1,0,18,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,1,78,0,1,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1423,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,32,230,0,9,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Indonesia,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
Italy,204,20,1,0,0,0,0,0,0,0,12,0,6,104,0,1,13,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,133,0,13,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
Mali,0,0,0,0,0,0,0,0,0,0,0,448,145,61,34,0,38,0
Malta,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Mauritania,0,12,0,0,0,0,0,0,0,0,178,1462,207,68,6,13,3,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
Morocco,0,0,133,0,0,0,0,0,0,0,122,21,160,0,0,1,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0
Nicaragua,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Niger,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,9,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,101,9,101,0,3,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,186,0,219,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,126,7,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,4,72,0,2,0,0,0,0
Zimbabwe,0,24,1,0,0,0,0,0,0,0,239,1,0,18,0,0,0,0
Sudan (before 2012),0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,25,217,25,7,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,35,0,32,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,33,10,33,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HHI,0.253059529,0.163589695,0.254389826,0,0,0,0,0,0,0,0.224380228,0.168843586,0.248443966,0.157680298,0.447619865,0.255495919,0.576357007,0.260008011
