Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Guinea,0,0,259,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,612,36,74,39,1,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,243,29,155,78,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,100,31,94,13,11,0,4,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Liberia,3,0,0,0,0,0,0,0,0,0,1462,0,1473,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,237,0,0,8,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,14,0,50,5,10,1,92,0
Oman,0,0,0,0,0,0,0,0,0,0,6,19,44,10,13,0,9,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,2,55,14,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,2,578,0,0,1,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,27,207,175,1169,118,22,64,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
India,0,0,0,0,0,0,0,0,0,0,9,365,3,69,548,192,67,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,17,308,20,62,0,0,7,0
Togo,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,782,3,23,9,12,0,56,0
Tunisia,0,0,0,0,0,0,0,0,0,0,311,398,2174,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,131,10,0,0,0,0,1,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,1,3,20,1,0,0,0
HHI,0.306884286,0.304433877,0.170324144,0,0,0,0,0,0,0,0.238145764,0.290453217,0.199577525,0.161046601,0.288914169,0.18936025,0.370054446,0.270555193
