Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Mozambique,56,75,50,405,27,38,37,170,0,82,0,183,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Niger,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,52,0,0,0,3,0,0,0,0,0,0,2,0,0,0
Pakistan,0,0,0,0,0,10,20,0,18,0,0,0,0,0,0,6,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,4324,2129,0,329,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Poland,0,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senegal,0,0,0,0,0,41,97,35,8,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,8,79,0,1,0,0,0,0,0,0,0,47,0,0
Sudan (before 2012),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,30,0,9,0,0,1,0,0,0,0,0,0,42,0,0,0,0
Thailand,1,0,0,0,0,0,15,0,4,23,0,4,0,1,10,7,1,0
Togo,22,0,5,15,22,155,31,0,0,0,14,0,0,11,10,0,0,0
Tunisia,0,0,0,0,0,10,8,0,3,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Uruguay,0,0,0,0,0,0,1214,0,0,0,0,0,281,0,1581,0,0,0
HHI,0.275146418,0.254190079,0.320659973,0.237454626,0.223229393,0.291486242,0.303224367,0.24343154,0.315706086,0.310840698,0.309451114,0.318803704,0.284591683,0.28413966,0.247612421,0.317174508,0.2585733,0.301359873
