Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4
Mexico,0,0,0,0,0,0,0,0,0,0,33,23,16,0,7,0,16,4
"Congo, Democratic Republic of the",16,0,0,0,0,0,0,0,0,0,20,30,5,19,54,7,35,3
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,5,38,6,145,0,6,2
Equatorial Guinea,0,0,323,0,0,0,0,0,0,0,101,3,103,0,6,4,0,1
Israel,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,1
Sweden,43,0,0,0,0,0,0,0,0,0,17,3,10,0,0,0,0,1
Zambia,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,1
Canada,2,0,0,0,0,0,0,0,0,0,1,4,71,33,1,0,0,0
China,0,0,0,0,0,0,0,0,0,0,6,27,38,4,1,1,0,0
Finland,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Italy,0,0,1,0,0,0,0,0,0,0,6,5,5,97,0,1,3,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,117,1,54,17,0,0,12,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,7,86,7,4,0,1,15,0
"Korea, Republic of",0,0,24,0,0,0,0,0,0,0,55,116,96,124,0,0,0,0
Lebanon,0,0,5,0,0,0,0,0,0,0,3,30,2,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
Switzerland,0,1,0,0,0,0,0,0,0,0,2,0,131,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,48,0,87,0,0,0,0
Egypt,0,0,227,0,0,0,0,0,0,0,292,144,130,38,0,14,0,0
Chad,0,0,23,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,7,0,57,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,2,1,9,7,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,17,22,20,0,2,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,122,0,122,1,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Guinea,0,0,4,0,0,0,0,0,0,0,10,0,10,3,4,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Kenya,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
Liberia,6,0,0,0,0,0,0,0,0,0,37,0,36,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,59,0,50,3,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oman,0,0,0,0,0,0,0,0,0,0,43,26,20,0,1,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,17,0,17,2,0,0,1,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,2,3,3,41,1,1,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,3,113,3,0,5,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,31,0,13,0,0,1,0,0
Tunisia,0,20,0,0,0,0,0,0,0,0,0,11,0,29,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,13,18,17,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0
HHI,0.26443775,0.365224156,0.261080893,0,0,0,0,0,0,0,0.213190099,0.290583356,0.180530768,0.198666515,0.179593603,0.238862653,0.183967231,0.193472653
