,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
11,0.0009979073703454868,0.00043761592027150004,0.00029664343552559,0.000283309,6.0794191295681994e-05,4.472016085311e-05,9.4604532544384e-05,0.00021660380380001998,0.000305851094961268,4.4881771030082004e-05,7.306475548372001e-05,8.130826295733e-05,0.00014146432362378,0.000132431923071144,0.00014217825441790002,0.000157699608924498,9.976945284480899e-05,0.000259875365754336,0.00037992906225487,0.000508392963321126
12,0.022084777271676636,0.02930440705404908,0.05888075643051372,0.03511348229799101,0.03674813585607973,0.03937463783845853,0.11228933949394782,0.07972550707466149,0.08201832654073649,0.09127690726755651,0.09070824637698321,0.1231760935250697,0.0825648774113614,0.10483105428749823,0.06630311241444195,0.042266486652638345,0.037303866832074734,0.044332620236850175,0.032229024697305896,0.022319242094499144
13,0.001758005598230541,0.001121823757977925,0.0008740988849770799,0.0011499463780955022,0.0008468010209257481,0.0009699501548162799,0.001367968554320574,0.0012613706048525402,0.001130089978557204,0.0009681300008951999,0.001103907253073276,0.000746172231512383,0.000859587457305458,0.000626686697135109,0.00126518065788037,0.000384284764988124,0.000944712944997699,0.000260127927372394,0.000220687746650613,8.4809085988644e-05
14,0.14940059582816892,0.029398933237788825,0.048537587479150164,0.015348177183550112,0.0570990693723285,0.01429041453973959,2.2904590250799998e-05,1.18797008347e-06,4.73983315855e-05,0.00038627849903715995,0.000425312,5e-05,0.00014566234729644,3.06e-05,4.76497305794e-06,1.12e-06,2.0744123493299996e-06,1.5666261481e-05,2.94e-06,1.62e-06
15,0.00049350116355584,0.00036653526842964003,0.000438945808475716,0.0,0.000359613403249512,0.00029221886812413,0.00040290791924004697,0.00023728428729089,0.00020638417382026,0.00025734036796776,0.00010939004365422,0.000287660362879071,0.00019482860401220202,0.00023006011791496,0.0003601146927386,0.000327446143892408,0.000291031770794743,0.000491541713355968,0.000288550314258912,0.0005485991023696869
16,0.0,0.0,0.0,0.0,5.92e-06,0.0,6.7e-07,1.4e-06,0.000200466290811192,0.000276430172706162,3.896788412400001e-06,5.968216064e-06,5.0742336897e-06,3.8045025757199995e-06,1.05e-06,0.0,0.0,0.0,1.5e-05,0.0
17,0.008030687622151887,0.001821528703488032,0.00540925929967033,0.0,0.011743976223752969,0.007510103516965895,0.009267824948620024,1.9675840546600004e-06,6.22832614947e-06,0.0,0.0,3.36e-07,3.71e-06,0.002181632,0.0017190014148828583,0.001188973024916096,0.001138442543506146,0.00028221410891079003,7.13e-05,0.0
18,0.0,0.011373506,0.015897471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-07,0.0,0.0,0.0,0.0,2.99e-06,0.0,0.0,0.0,0.0
19,0.00014319352564353202,0.000270177216131072,0.000423402829368064,0.0,0.000267809850551268,0.000595524721479904,0.0007801538316081,0.00062867119385664,0.0006325270045083,0.00075935609668482,0.00096357419503422,0.0010838027765278,0.001679862545490402,0.0018722746631928302,0.0016116732335000842,0.0016622950593208887,0.001368992142677535,0.0014906409606486452,0.00151631513730976,0.0023835222047346298
20,0.000151545635488637,0.002415139333530177,0.00183690871199252,0.0,1.4311461488100002e-05,8.482591325965201e-05,0.00012864529856182399,0.000242858220881251,0.000244005128181221,0.00044002384520045297,0.000289140889910292,0.00020360457876858403,0.000287437464398264,0.00029369457095157605,0.00064656618870294,0.000654119333561772,0.0013463793284179781,0.001192169961440465,8.7484454360975e-05,0.001586288557957222
21,0.00012031206929482501,4.3341939112e-05,3.6692236177300005e-06,0.0,0.00012393039411813002,1.4831914733999998e-06,3.1123972854e-06,5.469445054325e-05,5.2027068762e-05,3.0558356837333e-05,1.00816233472e-07,3.8381909573999996e-07,6.761615696915199e-05,8.97012758528e-05,7.0213336725e-07,2.3823244967399998e-05,0.00010315030969115601,0.0004282366562382,0.00032572257325743596,0.00022290742088416
22,0.000185608884539826,0.000200179596591303,0.0006478284813335001,0.000579026,0.000136102042758974,0.00020715313074523198,0.00023963661865448,0.000379752818782348,0.0008591396089206,0.001073180156680676,0.001103129667516672,0.00034293468565752005,0.000701357751437526,0.000485499230740824,0.00027078094123882406,0.000471404496979528,0.0006027903210862521,0.0006785318903976919,0.0005265364827777719,0.000624140094031264
23,0.000130772080804464,1.25261173322e-05,5.295180720848e-05,0.0,0.000131580892358666,0.000173069059622948,0.000261095130908656,0.001542261132823005,0.001099345478544,0.00043749676539611997,0.0028519715165289177,0.00204269216821569,0.0,2.546524032e-06,0.000251487420641228,9.566144332684799e-05,0.00020088880260403998,0.000137923290467144,0.001435103853113645,0.00023708954845156198
24,0.0,0.0,0.0,0.0,7.44e-05,8.3e-05,0.000158673,0.000139709,0.000207292,3.72e-05,9.53e-05,2.35e-05,2.85e-05,8.41e-06,0.0,0.0,4.1912474581600006e-05,0.00015914326958389998,5.37051476208e-06,4.3301732709000004e-07
25,0.000172127518399074,0.000117847966661425,0.0009196134978784959,0.000183014,0.00012838020074919,0.00014539842158156998,6.97745127933e-05,0.00017253817457331202,9.1001835279866e-05,3.9553362542785004e-05,0.000425640323590545,0.001830362725120086,0.0017654306399122889,0.00215842855903245,0.003081456341173224,0.004675125420229194,0.001640736865338312,0.0005616751120883501,3.726874832807e-05,0.0006347063440202519
26,0.000153603821865877,0.00036232626404649403,0.00556146647851869,0.0,0.006345498990875024,0.00285295719380103,0.005763181087947435,0.0045602211082084974,0.0031041719543529254,0.001590029856159776,0.00039064036511060997,0.0009328236560166809,0.002284334526041172,0.0023041782535815,0.002788518278752626,0.0021522977783424,0.001278385853285372,0.001209646291370335,0.0009954487631493511,0.0013329493266801959
27,0.0,4.07e-05,4.05e-05,0.0,5.9636123625000004e-05,4.8e-05,8.03e-06,0.0,0.0,6.7103117e-08,1.93e-06,6.72e-07,0.0,3.26772757535e-05,5.116755357e-06,0.0,1.12e-06,4.19897085009e-05,6.54e-07,8.17e-05
28,0.0,1.95e-05,2.97e-06,0.0,0.0,7.06e-05,5.96e-05,3.1106752398e-05,1.80112262108e-05,2.04e-05,9.26e-06,2.6393062596000003e-06,1.71e-05,1.396959522e-06,0.000150118400282522,2.5539183001836e-05,4.0605188913525e-05,4.987837510846801e-05,0.0005008918450206389,0.002423421628979646
29,1.8957538139999999e-06,0.0,3.36e-05,0.0,3.38e-05,0.0,3.21e-05,4.66e-07,0.0,0.0,1.16e-06,0.0,0.0,0.0,0.0,0.0,7.080033355062301e-05,2.0340514048e-05,8.658671857657601e-05,8.85985016e-06
30,0.000133970508447068,5.1948171433806e-05,8.988677428241e-05,0.0,6.4918909466528e-05,0.00016507743015403998,3.8688263186148e-05,7.9958127166306e-05,9.6676650709298e-05,7.171243157451901e-05,6.404585689853e-05,6.650941789796e-05,8.7270839447701e-05,0.00011213404255207198,0.000139326951109974,5.962303216401e-05,5.575013219649e-05,0.000157680636758932,0.00037813632491489403,0.000202283266854837
31,8.59e-05,0.0,0.0,0.0,0.0,7.13e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003075164314865
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777715404799999e-06,4.610086056e-06,6.92365752e-07,1.42768702e-06,6.72e-07,7.4225527395e-07,2.19281431985e-05,1.3539243875499998e-06,3.9752080147e-06,1.34e-05,7.92e-07,2.29e-06,4.4225072325000004e-07
33,2.13055632888e-05,3.89255153576e-05,1.6986573610199998e-05,0.0,0.000407145759075936,0.000464361399918729,0.0009919223397915,0.0010518722452571999,0.00137277494299806,0.001164963004376964,0.0006813635586546089,0.00039997985417633,0.00041993523117697,9.178906812348e-05,2.31586022941e-05,1.395014781468e-05,0.000247389428698136,0.00043008269592284104,0.00014147644332207602,0.000208577471891985
34,7.62e-05,3.25e-05,4.16577025504e-05,0.0,3.4245881725525e-05,1.36e-05,9.446533126799999e-06,3.6013827394907995e-05,2.37645117354e-05,2.558992743e-06,1.53876346008e-05,1.15754423232e-05,2.0070371256e-06,2.37050934918e-05,1.240625684956e-05,6.0656353767457e-05,4.4317828396e-05,9.640957815408601e-05,4.62640834392e-05,2.39248477182e-05
35,1.95e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72e-07,0.0,4.59e-06,3.49e-07,3.74e-07,0.0,7.92e-07,5.89e-06,0.000269002758650322
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23e-05,8.49e-06,7.39e-06,0.0,0.0,0.0,7.11e-06,3.73e-07,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,8.45e-07,6.48e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48e-06,0.0,0.0,0.0
38,7.81e-06,3.25e-06,1.98202219098e-06,0.0,3.766547526559999e-05,3.85544341398e-05,2.68e-06,4.66e-07,0.0,0.0,0.0,1.78e-05,5.3781011984e-05,5.4721128734447995e-05,4.6550879257239e-05,4.4881121089958006e-05,9.0367067315601e-05,7.6472155376552e-05,4.5640114370040006e-05,5.8546473361026e-05
39,2.6129364977417e-05,0.000108041222954872,0.000125685249470418,0.0,0.00010205774841928,0.000809217704006934,0.00011487658156999201,5.35007276424e-05,5.4505722431394e-05,9.041366152665e-05,8.000111367086499e-05,0.00037538939756883496,0.00045369301756894003,0.000300825872679407,0.00043473775848522995,0.00051286578283575,0.000682182595817072,0.0006074003060152901,0.000532954136127852,0.002398459071477
40,1.37e-05,0.0,2.0864023434900002e-05,0.0,0.000186778531789234,0.000183666838092016,9.121297080033599e-05,9.073724417088e-05,0.000129504976970603,0.00019546992320389797,0.000382086,0.00023794729694790403,0.00024612903754865,9.685738319143599e-05,0.000135486377327008,0.00011741514989707799,0.000258432911744928,0.00014111201445705,0.000149213198555722,0.000147976517588502
41,0.03192290867659287,0.030868924367775673,0.022100045881663723,0.080102074,0.02907478961543104,0.019867899772381247,0.008822683812748575,0.008224523614257342,0.015993330393816587,0.010186918515079248,0.013916934783774242,0.011399212652432185,0.012977843937123581,0.010413257762726984,0.013394521927281985,0.01452530453660618,0.010838533606849648,0.004430696525274249,0.0033263798515275195,0.0023791530339920307
42,1.3767380347900001e-05,0.00012127961973180601,6.839983469500001e-06,0.0,0.00013767833045193602,1.3232486776000001e-05,0.000136969933026633,4.8725990117463995e-05,0.000127726046831037,0.000428812969630592,0.0007367259738399,0.00133834433813475,0.0016099538205520002,0.0020298878809379512,0.001817855509267584,0.002518130494230816,0.002877291133921794,0.003072193728364341,0.002361648947271755,0.001532315195213328
43,6.76233728562e-05,0.000912418,0.0,0.0,0.0,6.48e-07,0.0,4.18295366073e-06,0.0,0.0,2.2722829824e-06,9.157906692e-07,1.37e-05,9.94e-06,3.49e-06,3.4214835712e-07,0.0,0.0,0.0,0.0
44,3.95051493856e-05,5.3568587662941e-05,1.9400110981665e-05,0.001577846,0.001815565030673018,0.001946086638949368,0.002358745026386112,0.00063175927407733,0.001563715471544955,0.001380145703133626,0.001423329062439856,0.00067072237223804,0.000618829122234717,0.00044440332330366,0.000512463915754931,0.000451254586304364,0.0008588219523742981,0.000986709543576928,0.0006788416617831759,0.0008329317296121029
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.37e-05,0.0,1.12843865376e-06,0.0,1.8800419195999997e-06,1.4725620258e-06,2.4963215186e-06,9.552418161e-07,6.6851867376e-06,3.82286894619e-05,1.55592976e-05,6.322927766e-06,1.46420712774e-05,2.5139936679200004e-05,2.5657361733600002e-05,2.6920461761100002e-05,3.83924858394e-05,4.3254796151302e-05,2.9656491847649003e-05,5.1620312556066e-05
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,6.951108254999999e-06,4.00546102775e-05,4.9426934313357e-05,0.0,5.527980859200001e-06,0.0,4.02e-06,7.7218948368e-06,4.8006718328e-07,3.65e-07,2.8970529659999997e-07,9.501989090100001e-07,2.1331309150900002e-05,4.3021837254000004e-07,7.2137830212e-06,5.48439062706e-05,1.55493789825e-05,0.000287152002357984,0.000489001598308041,0.00044463466709287504
49,4.790293524144e-05,0.00010691358972399999,2.4956858766747e-05,0.0,7.9057199599e-06,1.4866797461600001e-05,1.0303044486e-06,1.9332644886e-06,1.4395328621999999e-06,3.7019302439999997e-06,1.7391005800000002e-06,3.3384685633000003e-07,9.655740152800001e-06,3.7611587249e-06,1.23484451082e-06,2.7878118114000002e-05,2.6798888349747e-05,6.2623975566376e-05,4.083817797333e-05,3.6506955365098e-05
50,0.0,0.0,0.0,0.0,0.0,0.0,1.34e-06,0.0,3.93e-07,3.65e-07,0.0,6.72e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,5.14e-05,0.0,0.0,0.0,9.84e-05,1.4e-06,0.0,0.0,1.54e-06,0.0,3.71e-07,0.0,1.33e-05,0.0,0.0,0.0,3.27e-07,0.0005055947119996001
52,0.005885722472180884,0.00276671281866407,0.001181991000705072,0.010707849,0.0031699578660392995,0.0013913883078580359,0.0039352465561841125,0.0038688713286451197,0.0044559504618384375,0.002962249970652322,0.007175723057399749,0.0037278904867114877,0.004411999085626872,0.0023861944706509166,0.002118637687506158,0.00170711033137086,0.0012182378142493,0.0006866893256190319,0.0011787181555074511,0.0008462604216962039
53,0.0,3.25e-06,0.0,0.0,1.94e-05,5.83e-06,4.233851694e-06,4.0716901498e-06,4.88e-05,5.47e-06,1.81e-05,1.7920406493e-05,9.286763829e-06,1.0752282688999999e-05,1.19e-05,1.281996639e-06,1.27e-05,4.502356308e-07,0.00018877413204942,0.0005499895268235601
54,0.0,0.0,0.0,0.000316396,0.000408585137397476,0.00026372606464387,3.35e-05,0.00192799,0.0014201708268339731,0.000516982489122918,0.00048034226603135995,0.00057020860722385,0.000143796270085948,0.0005035326142306,0.00043814874269243703,0.00014550839787491,0.001378331683881984,0.0012690090075485898,0.001774146325963337,0.00172167682982918
55,0.0,3.8870221863e-07,8.40030088e-07,0.0,5.0949078388089e-05,2.3166428707296e-05,4.4755088803574e-05,3.9894295839999996e-07,0.000304340925484736,0.0006550814467044699,0.000572810372350528,0.000519140639931968,1.04987552469e-05,9.075425044e-06,1.19e-05,6.7427042061599995e-06,1.7566699466000004e-07,7.964500742767801e-05,9.299761703184e-05,7.1573117904728e-05
56,3.91e-06,0.0,9.89e-07,0.0,9.16888285242e-07,1.94e-06,1.14e-05,0.0,1.9469499661799997e-06,2.11317560112e-06,9.741577535e-07,6.740480325599999e-07,7.949616255000001e-07,5.6915840988e-07,1.05e-06,1.6745458892999998e-07,1.6391853765800004e-05,5.896018971e-06,1.48784219452e-05,2.9768844204e-06
57,3.788483955e-05,1.14e-05,7.3718233996e-06,8.8688577992e-06,3.3170107903999995e-07,2.7988303629e-06,2.6248786176e-07,5.12e-06,3.54e-06,9.266895344699998e-07,3.2910326904e-05,4.58405836332e-05,7.42885164008e-05,6.3081692532e-06,1.63591500928e-05,6.215932811e-06,1.85924787755e-05,1.4054463701199999e-05,1.5757347947200002e-05,1.2330985542e-05
58,7.6526311936e-07,8.13e-05,3.82103408532e-05,0.0,0.0,1.56074217063e-06,1.4630030177999999e-05,0.000368458462373232,8.555223819649e-05,4.7673514546e-06,1.3755971668e-07,0.0008845248661857719,0.000919696274088273,3.619035409821001e-05,4.745200531e-06,4.037837893608e-05,2.62164337098e-05,1.0767109161599999e-05,0.000111339940715744,0.00015371569949995198
59,0.0,1.46e-05,1.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71e-07,1.15e-06,0.0,2.8939438197e-05,4.401378488e-06,3.660372039e-05,4.0410566834e-05,4.059892248999999e-06
60,0.000520903525029965,0.0004241764279144,2.9790064000685998e-05,0.0,0.0,3.17458310636e-05,0.000127206,0.0,7.667594632992e-06,3.65e-07,0.000221918,0.000649112,3.3042515638407e-05,2.14734839612e-05,2.30211276428e-06,2.8567484454652e-05,0.00010518450265171799,8.9477770493544e-05,0.000120842339575788,0.000200516065569792
61,6.2209052208e-06,0.0007471566318116341,0.000317852391219456,0.0,0.00027484596860523,0.00118541244982587,0.000718377099025512,0.001303373895239772,0.00477851967546933,0.00372962258504217,0.0076961093381298,0.008118470947890557,0.009328976650461888,0.005298091723701783,0.0057044303224021075,0.009337724182140428,0.01586359502173441,0.021375305153981387,0.02035845560832285,0.01732285777882985
62,3.4775345915193e-05,0.001280250744281174,0.000959054187472197,0.000839588,0.000396616859509424,0.00052803890019225,0.00042797365815371995,0.001045381027753194,0.004713035102641747,0.005641237653332205,0.0034262104168112156,0.002652944051844045,0.007366944334785024,0.004235603505577795,0.004538580853508495,0.01385583883911077,0.02750459522479236,0.014838107167992338,0.016095643764718576,0.011878164259744747
63,0.0007742908952148241,0.001040835375256349,0.0008713750016654,0.00112158292032468,0.001297053167046812,0.00122282085931792,0.000920707941994152,0.000489459266013775,0.003020399045436675,0.0012578862558337602,0.0018386721809029371,0.001518727308423936,0.001358960821630625,0.0012568837359207149,0.000684390198863124,0.000597187266203253,0.00054141525221665,0.0006398600866584401,0.0011224932613975078,0.00047409251772234
64,0.00087472955605945,0.0005634619481355759,0.000654869962671483,0.0,0.00513676841440852,0.0033858455267715298,0.0023520336178826404,0.001139589369250485,0.0011659774199118938,0.0027753773384359523,0.0071932502265653646,0.005573874855556134,0.006070639900935384,0.007416462151880707,0.00933915542230944,0.011910707908445338,0.007790582626723217,0.0019095206676174956,0.000470926162319576,0.000477531756300378
65,0.0,0.0,0.0,0.0,0.0,1.94e-06,0.0,4.66e-07,0.0,2.19e-06,0.0,0.0,2.22e-06,9.56e-06,0.0,1.3602866513700002e-05,4.2911567596e-06,2.2281815202299998e-05,5.3448197584329005e-05,8.180062199937599e-05
66,0.0,3.25e-06,0.0,0.0,0.0,0.0,6.7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-06,0.0,0.0,2.546524032e-07
67,0.0,0.0,0.0,0.0,1.69e-06,0.0,7.6369080608e-07,2.78285874663e-06,1.5409735168e-07,2.1534082886400003e-06,0.0,1.91492620032e-06,1.0614008922e-07,2.9905333504e-07,1.3712052479999998e-07,0.0,1.2786602710499998e-06,3.96e-07,0.0,6.49e-07
68,3.91e-06,9.769299790068901e-05,3.0634120896000003e-06,0.0,0.000253048915936716,0.000315416363684345,0.000228704488486479,0.00013109569869323398,0.000118666058142938,0.000178345716963909,0.00023755893538266398,0.00014150849271705,0.00012007308065148,0.000250366743748086,0.000215322613611677,9.892249365474001e-05,0.000125105351596608,0.00015761081228516,0.000141554976898836,6.390720025019999e-05
69,1.8035668755e-06,0.00010250182921862,1.67473293155e-05,0.0,3.8526864756e-06,8.4347561799e-06,3.3138564355e-06,6.317993124799999e-06,1.4439795123600001e-05,1.29032222605e-05,9.771960835200002e-06,1.4263615234500002e-05,1.67382027126e-05,2.02149021872e-05,2.11126584396e-05,2.4649706274731998e-05,2.5693503487237003e-05,2.86887979439e-05,4.8553238743675e-05,2.6109640158e-05
70,2.15e-05,1.63e-06,1.8060866712e-06,0.0,7.253362240799999e-07,3.8329289440000004e-07,3.5892441837e-07,2.9662534983e-05,8.3405530809e-07,7.413338427599999e-07,1.2583484329700001e-06,5.01467675e-07,2.15183125236e-06,2.41864861637e-06,2.490862907e-07,2.2018317922e-05,2.0066952942000003e-05,0.00055267598296584,0.0010486459749996719,0.002879628145318316
71,0.011693806094636454,0.07419618630347662,0.04810508550239049,0.0,0.04445447594354803,0.051385962397636195,0.060549027732681844,0.05451534317152932,0.0477547717329559,0.06216141624836666,0.05873520621077172,0.047186772088601774,0.0511393509753007,0.040854274533430775,0.037891435827145714,0.00118247674636188,0.000840871734428649,0.000479805923519684,0.0010800441009085721,0.0014383867803159987
72,5.336744182470399e-05,0.0006328947933101639,0.000621408576643008,0.0,0.00010839223025664299,0.000830922469341084,0.000142097721161634,2.84e-05,1.02e-05,1.24e-05,0.000267796569277215,4.8e-05,2.1685296512999998e-06,1.53e-05,1.4e-05,0.000252882912223697,0.000307477864111465,0.000163937288089308,0.000105995229667928,6.5347812517458e-05
73,1.7321850273000001e-06,0.00020259989017007597,4.823515719764999e-05,7.75e-05,2.47628513462e-05,5.58029685626e-05,0.00010730772926477999,1.8625963224e-05,3.00780502715e-05,6.065948833500001e-07,4.9927022868e-05,2.0410124037599998e-05,3.6821322335538e-05,0.00018414897761332802,7.8472319744e-06,0.000454235013626576,0.0004882835966309341,0.00034578215514431904,1.8574497002325e-05,7.8942048279591e-05
74,1.889863596131e-05,0.00027407177062087004,0.000403960299624961,0.0,8.671297198218e-05,3.0273312093543e-05,0.000130554,0.000312353868030432,5.283378237588401e-05,8.21e-05,0.0,6.72e-07,0.0005110973554472099,0.000150458489471888,0.000114512915171125,7.405498155844e-06,8.438927930828799e-05,4.1587126669865996e-05,0.000169248362163546,0.00030560774480125496
75,0.0,0.0,3.228014726e-06,0.0,9.25867266e-08,5.8968131664e-06,3.8881881102e-06,6.197718000599999e-06,1.6344532786199996e-05,6.942077042300001e-06,1.14473372728e-05,9.5431212648e-06,1.09824820224e-05,1.9762998992000002e-05,2.4788951132700002e-05,9.9935388821e-06,7.751513167999999e-06,5.619610061520001e-06,5.56446784375e-05,3.7044703280000003e-07
76,1.84895359272e-05,3.0714124780322e-05,8.3160887317662e-05,0.0,9.009418681353e-05,0.000126129223739942,6.03e-06,0.00021316658801199303,8.16129406345e-06,0.000110532,1.74e-05,4.37e-06,0.0,0.0,2.2243390847999997e-06,4.9739635008e-06,0.00023791676938208397,0.000106985684282292,6.5990971411425e-05,0.00014122544913475
78,4.427408845023e-06,1.63e-05,3.7428140514276e-05,5.3738920247184004e-05,0.00022741930825369598,9.1561309281378e-05,0.00039164429473147796,0.000691205528589173,0.000170523673425798,1.4196109955999997e-06,0.0,0.0,0.0,0.0,9.08e-06,2.45956571228e-05,3.0773250485000004e-07,6.73e-06,8.76e-05,6.8284837931065e-05
79,0.000183556,0.0,0.0,0.0,0.000264402646903203,2.59e-05,0.000212234,5.86469804736e-06,7.34679626934e-05,0.00012335075936091,0.0,1.34e-06,2.6324451036e-06,2.6352386102500003e-05,1.8789874096099998e-05,4.06729630945e-05,7.307339619800001e-06,4.1166149620499996e-05,5.9165238839702e-05,7.3591542816e-05
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,5.37e-05,0.0,0.0,0.0,0.0,0.0,4.66e-07,0.00010157306091420399,0.0,3.9e-05,0.0,7.79e-06,6.087089950002e-06,5.59e-05,0.000152705,1.13610716579e-05,0.000112421,0.00012345350187564799,2.8007595637605e-05
82,0.0,0.0,7.783241517951999e-05,3.8799042712e-07,8.45e-07,0.0,1.95898633668e-06,4.66e-07,7.87e-07,0.0,0.0,6.62e-05,0.0,2.9124226643999996e-05,2.0729928222e-07,0.0001295476177369,5.9960257194936e-05,0.00015942357168172798,7.7723444691e-06,3.9603486688000005e-06
83,1.17e-05,0.0,0.000161754598460764,0.0,3.38e-06,1.94e-06,1.34e-06,0.0,1.0557198086000001e-07,0.0,1.8649799781900002e-06,1.01e-06,5.3985015513e-07,2.68e-06,6.99e-07,0.000106932133532672,0.00027984127949076,6.7329975888e-06,3.17481569631e-05,3.1578742680000006e-05
84,1.4969449761149998e-05,5.7841039839407005e-05,0.001615547006714724,0.000141902405815291,6.6097401390414e-05,1.8151744486500002e-05,3.27682206258e-05,0.00038762724561262,2.89839442402e-05,2.0305459551500003e-05,8.3346520397312e-05,8.070265478400001e-06,0.000803248419534625,1.60453238515e-05,3.8473155391613e-05,0.004713501663114241,0.009339865513513129,0.006528763398903768,0.0005678411951894219,0.001385390583754476
