Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
"Korea, Democratic People's Republic of",0,0,0,2,1,0,0,1,0,0,0,0,0,0,278,0,44,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Northern Mariana Islands,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitcairn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Argentina,1,220,0,10,330,18,0,15,3,1,0,0,0,2,0,0,0,0
Australia,0,0,0,0,8,6,0,8,3,2,11,0,139,2,16,1,1,0
Bahamas,0,0,15,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Barbados,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,33,0,0,0,0,0,15,0,0,0,4,0,0,1,0
Bulgaria,0,0,0,1,3,0,0,0,0,0,33,0,0,0,0,0,0,0
Myanmar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Cambodia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9831,0
Cayman Islands,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0
Central African Republic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,1,0,6,3,0,0,94,0,0,0,0,0,0,0,0
Colombia,0,0,0,13,1,5,3,0,1,1,0,0,0,0,3,1,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Croatia,0,0,0,167,0,0,0,1,0,278,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,8,243,0,304,2230,0,0,564,0,1,235,5,2,0
Czech Republic,0,0,0,5,2,0,1,0,0,0,0,0,13,33,0,0,4,0
Dominican Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Finland,0,0,0,3,0,3,13,0,2,0,0,0,6,0,0,0,4,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Grenada,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Guyana,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,983,0
Indonesia,6,0,0,7,11,25,8,12,17,11,1,3,0,15,0,0,0,0
Iraq,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,56,3,23,22,5,15,7,8,1,1,1,0,0,1,1,0
Kuwait,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Libya, State of",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,1,0,10,0,9,1,0,0,0,0,0,0,0,0
Madagascar,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"Taipei, Chinese",0,0,0,3,3,38,0,6,19,1,0,0,0,0,0,0,194,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Netherlands Antilles,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
Pakistan,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0
Paraguay,0,0,0,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Philippines,0,0,0,0,105,0,0,0,12,0,0,0,1,2,0,4,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Saint Vincent and the Grenadines,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,1,0,0,4,0,0,642,7,0,27,15,0,0,0,0
Slovakia,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
Sudan (before 2012),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,1,2,0,0,0,6,0,0,0,1,0,0
Syrian Arab Republic,0,0,0,0,12,3,14,9,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tunisia,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,3,0,8,0,2,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
Uruguay,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,1,0,0,2,4,4,0,0,0,1,1,0,1,0,0
HHI,0.565300664,0.289413332,0.352673248,0.613907875,0.462360892,0.477875933,0.490796823,0.545054066,0.637340275,0.617311685,0.494130153,0.304545295,0.354714208,0.491419532,0.527011269,0.397232379,0.648179375,0.755102141
