Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Indonesia,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Israel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"Korea, Republic of",3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
Kuwait,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Malta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,5,1,20,2,1,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Romania,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Serbia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Switzerland,0,7,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Togo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
HHI,0.155394694,0.115084544,0.339753339,0,0,0,0,0,0,0,0.220144098,0.219073842,0.109584635,0.190442323,0.245449944,0.208466675,0.119106268,0.147920815
