Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
India,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Argentina,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Canada,0,0,0,0,0,0,0,0,0,0,7,0,7,1,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,2,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghana,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,5,2,5,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kenya,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,5,0,5,2,1,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lebanon,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sudan (before 2012),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.253816819,0.13740923,0.166190379,0,0,0,0,0,0,0,0.24143196,0.178038297,0.081147446,0.173199974,0.083734262,0.093223542,0.121152283,0.281531433
