Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,37,7,5,0,1,0,1,6
Indonesia,0,0,0,0,0,0,0,0,0,0,2,9,0,3,3,7,2,3
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,5,10,6,4,4,3,6,3
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Senegal,0,0,0,0,0,0,0,0,0,0,176,45,0,0,2,0,1,2
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Brazil,0,2,8,0,0,0,0,0,0,0,291,323,15,1,0,1,9,1
Germany,0,0,0,0,0,0,0,0,0,0,3,16,4,10,2,8,1,1
Netherlands,0,1,14,0,0,0,0,0,0,0,462,114,103,117,0,1,0,1
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,3,0,1
Denmark,0,0,0,0,0,0,0,0,0,0,12,0,7,1,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,8,9,55,8,3,2,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,1,1,10,0,1,1,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Algeria,0,0,10,0,0,0,0,0,0,0,2,9,14,7,2,1,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,2,7,3,5,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,2,97,1,17,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,1,4,13,3,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,2,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Guinea,0,18,0,0,0,0,0,0,0,0,18,17,5,2,8,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,216,1,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Iraq,0,0,0,0,0,0,0,0,0,0,3,5,0,55,1,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,14,15,5,0,2,3,2,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,2,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,0
Lebanon,0,0,0,0,0,0,0,0,0,0,28,106,1,4,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,51,2,13,12,6,1,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,2,0
Curaçao,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,2,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,15,0,15,7,3,1,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Egypt,0,0,0,0,0,0,0,0,0,0,9,31,29,4,0,0,2,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,5,0
Zambia,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
HHI,0.742925471,0.220203293,0.407803042,0,0,0,0,0,0,0,0.296495313,0.243866023,0.337338507,0.50594861,0.490321374,0.41548322,0.257062706,0.198179038
