Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Albania,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Andorra,0,0,0,2,0,0,0,0,0,0,0,581,0,0,0,0,0,0
Angola,0,0,0,0,0,1,0,0,0,0,31,0,0,0,18,99,0,0
Azerbaijan,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0
Austria,0,0,0,6,0,0,0,16,0,0,1,3,56,15,9,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,171,269,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Brazil,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Canada,18,3,0,0,8,10,0,97,218,16,0,482,140,0,14,0,77,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,47,0,24,0,2,0,0,0
"Congo, Democratic Republic of the",0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Benin,0,0,0,0,0,0,51,4,0,0,0,0,0,0,21,0,0,0
Finland,0,0,0,0,0,0,0,0,0,65,12,16,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
Jamaica,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0
Latvia,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,26,0,0,0,0,0,33,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,47,0,0,0,448,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,16,2,0,12,29,0,0,161,184,74,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,157,1,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,12,11,0,0,0,9,0,0,0,0,0
Norway,1,0,2,0,0,0,0,0,20,0,0,12,3,21,2,0,102,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,32,0,26,0,81,17,11,0,0,0,0
Portugal,23,0,21,0,11,25,315,35,27,0,0,0,0,3,119,232,0,0
Romania,0,0,0,0,0,0,0,18,41,0,265,3,0,0,0,0,0,0
Russian Federation,9,0,0,0,3,0,1,34,0,0,0,0,0,0,2,4,42,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Saudi Arabia,70,0,93,164,114,422,19,22,0,0,10,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
Slovakia,128,0,0,2,0,0,0,0,10,0,0,0,0,42,0,0,0,0
Viet Nam,0,0,0,0,0,0,439,0,0,0,0,1,0,9,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Sudan,0,0,0,0,0,0,0,2,0,0,5183,0,0,0,0,0,23,0
Sudan (before 2012),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,153,0,0,0,0,0,0,0,0,23,0,43,9,0,0
Thailand,0,0,9,3,168,0,1,3,6,0,3,25,23,3,21,50,6,0
Togo,1,0,28,43,18,5,122,6,0,0,0,0,0,0,0,13,0,0
Turks and Caicos Islands,0,0,7,0,1,18,247,0,0,183,0,9,22,0,234,84,43,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,379,0
Egypt,9,0,0,17,114,201,15,181,161,356,0,3,49,22,1,13,1,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HHI,0.581356066,0.790707305,0.414620736,0.417769541,0.337387356,0.424396464,0.25178123,0.345394298,0.269816704,0.346883015,0.218149414,0.22149304,0.455080478,0.269649123,0.253996319,0.312440745,0.296926327,0.285571574
