Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
"Korea, Democratic People's Republic of",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0
Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bahamas,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Burundi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,2,0,1,0,0,0,0,0,2,0,0,0,7,2,0,0,0
Cabo Verde,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Chile,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,1,0,8,0,0,0,0,26,1,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Denmark,0,0,0,0,0,9,3,0,4,1,0,0,0,0,1,0,0,0
Ethiopia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gabon,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Greece,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Indonesia,0,0,0,0,2,1,7,0,2,1,0,3,0,2,1,0,0,0
Iraq,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Israel,0,0,0,1,11,1,4,4,2,0,63,0,0,0,0,0,0,0
Italy,0,3,0,3,49,127,6,26,143,7,0,0,60,0,8,7,1,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Japan,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,14,0,0
Kazakhstan,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Jordan,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"Korea, Republic of",0,0,0,0,0,1,0,1,10,1,0,0,1,0,2,0,0,0
Lebanon,1,0,5,1,0,5,1,0,0,1,0,0,2,0,0,0,2,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Lithuania,0,0,0,0,0,0,19,0,0,0,0,0,0,0,15,0,0,0
"Macao, China",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0
Mozambique,0,0,0,1,0,0,2,2,2,1,0,1,0,2,1,0,6,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Norway,1,0,0,13,1,0,0,3,2,1,1,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Panama,0,0,0,0,5,0,0,0,0,2,0,4,10,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,6,1,0,3,0,0,0,0,0,0,0
Senegal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,1,1,4,2,0,0,0,0,0,27,0,15,0
Viet Nam,0,2,0,0,0,3,0,11,1,2,0,0,0,0,1,0,2,0
Zimbabwe,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Sweden,0,0,20,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0
Thailand,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0
Tunisia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Uruguay,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Venezuela, Bolivarian Republic of",17,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
HHI,0.412527222,0.288884033,0.253177343,0.487572704,0.446554753,0.537311157,0.488664984,0.602648533,0.540441412,0.516254537,0.365783808,0.476588868,0.4610256,0.420788884,0.469200499,0.647433366,0.740675726,0.42312422
