Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Cameroon,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,1
Colombia,0,0,0,12,0,0,0,0,37,42,0,0,0,0,0,0,0,1
Greece,0,2,0,1,0,0,1,0,6,0,0,0,1,0,0,0,0,1
Hungary,0,0,0,52,0,0,0,0,0,0,4,0,3,0,0,0,1,1
Ireland,0,0,0,16,0,0,0,639,0,34,0,3,3,0,0,1,0,1
Israel,6,13,0,41,134,356,80,211,543,151,29,21,8,48,4,25,0,1
Romania,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1
Saudi Arabia,4,0,0,2,19,62,239,0,1,0,0,0,0,0,0,0,0,1
Sweden,24,0,0,0,43,42,0,39,1,0,9,0,3,2,3,0,7,1
Thailand,0,36,0,309,538,582,1925,1032,2486,1884,372,19,183,24,0,0,0,1
Cuba,0,0,0,0,0,8,1,0,2,2,0,0,0,0,0,1,1,0
Gabon,0,1,0,7,0,0,0,0,2,2,6,0,0,1,25,0,0,0
Côte d'Ivoire,0,0,0,2,3,0,1,6,0,0,0,1,0,1,13,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,132,0,5,0,0,0,0,0,0
Equatorial Guinea,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0
"Korea, Democratic People's Republic of",149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Pitcairn,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,20,0,1,2,0,1,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Albania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Algeria,0,0,0,71,0,0,0,3,0,0,0,0,0,3,5,0,1,0
Andorra,0,0,156,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,36,65,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Argentina,0,0,0,44,0,3,7,7,0,0,0,0,0,13,2,0,2,0
Austria,4,0,0,7,0,6,1,0,0,0,0,336,0,9,4,0,0,0
Bahamas,0,0,5,0,43,0,40,174,2,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,6,0,0,0,0,0,0,0,32,0,0,0,0
Botswana,0,0,0,32,0,0,4,0,0,2,0,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
Burundi,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,3,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
Sri Lanka,0,0,6,1,0,5,0,1,0,127,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,25828,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Ethiopia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Finland,0,0,0,117,0,0,0,0,0,0,0,0,2,0,0,0,5,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,0,0,0,0,53,4,45,11,31,81,2,0,0,0,0,0,1,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0
Iraq,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,302,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kenya,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0
Kuwait,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0
Kyrgyzstan,0,0,0,26,0,0,17,0,4,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,53,0,0,0,0,0,0,1,1,0,0,0,0
"Libya, State of",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Malaysia,0,748,0,41,116,6,5,145,1,0,0,0,0,0,1,0,4,0
Mauritania,0,0,0,86,64,0,0,0,0,27,0,0,0,0,0,0,0,0
Mauritius,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,1,0,7,0,5,9,0,0,0,20,0,0,0,0,0
Oman,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,581,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Panama,0,0,0,727,126,34,0,0,0,23,57,31,6,51,2,2,0,0
Paraguay,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Peru,0,0,0,477,0,0,4,0,0,0,0,0,0,1,0,0,0,0
Philippines,0,0,0,0,48,1,40,0,1,8,0,0,0,0,0,1,0,0
Timor-Leste,0,0,0,0,38,0,34,0,8,0,1,0,0,0,0,0,0,0
Russian Federation,0,16,47,9,0,0,74,2,81,101,0,6,108,63,18,72,68,0
Saint Vincent and the Grenadines,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,3,0,53,0,0,0,0,0,0,0
Senegal,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Serbia,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,1,0,0
Seychelles,0,0,0,0,0,0,0,0,114,4,10,0,0,0,0,0,0,0
Sierra Leone,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,52,51,0,0,8,0,0,27,0,32,0,0,8,0,0,0
Slovenia,0,0,6,25,76,0,0,0,0,2,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,45,0,0,0,0,3,4,0,0,0,0
Syrian Arab Republic,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,285,240,0,2,159,0,0,0,0,0,0,0,44,0
Uganda,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ukraine,1,0,0,0,0,0,0,11,0,0,0,0,0,44,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,43,3,1,0,0,0,1,1,0,0
Burkina Faso,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Uruguay,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HHI,0.372280953,0.384480129,0.429463398,0.42220039,0.405533549,0.439580074,0.46590614,0.511148582,0.511022386,0.428419163,0.5502088,0.450925115,0.475407016,0.43625529,0.427408988,0.4321747,0.417183266,0.420153781
