Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0
Haiti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,9,0,36,25,0,0,0,0,551,0,0,0,0,0,0,0
Indonesia,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
"Korea, Republic of",3,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,2,0,95,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,22,0
Mozambique,0,0,0,0,0,0,0,0,0,0,8,0,0,0,41,19,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Russian Federation,0,0,0,0,0,0,0,0,66,0,0,1,4,0,0,0,0,0
Sao Tome and Principe,0,0,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,16,34,0,93022,0,122,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,191,30,37,1,0,0,0,0
Slovenia,0,0,18,0,0,0,0,0,0,0,7,7,40,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Switzerland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHI,0.365848868,0.355112539,0.205423955,0.115690323,0.256736238,0.12691034,0,0,0.348551743,0.774744232,0.577328554,0.417780998,0.597892179,0.695719297,0.542698361,0.561507612,0.523954126,0.585328863
